ID	Class	Min_RGB_9_2_19_R	Min_RGB_9_2_19_G	Min_RGB_9_2_19_B	1stQu_RGB_9_2_19_R	1stQu_RGB_9_2_19_G	1stQu_RGB_9_2_19_B	Median_RGB_9_2_19_R	Median_RGB_9_2_19_G	Median_RGB_9_2_19_B	Mean_RGB_9_2_19_R	Mean_RGB_9_2_19_G	Mean_RGB_9_2_19_B	3rdQu_RGB_9_2_19_R	3rdQu_RGB_9_2_19_G	3rdQu_RGB_9_2_19_B	Max_RGB_9_2_19_R	Max_RGB_9_2_19_G	Max_RGB_9_2_19_B	sd_RGB_9_2_19_R	sd_RGB_9_2_19_G	sd_RGB_9_2_19_B
EL19_6780	10488.0	40	44	20	80.75	89.0	54.75	103.5	114.5	78.5	107.05	119.15	80.58571428571429	130.0	146.0	101.0	185	218	165	33.044405484331996	40.51998796224439	31.5473803115583
EL19_5723	12188.58	64	58	46	103.25	106.5	76.0	124.5	130.0	93.0	124.285714285714	134.285714285714	97.8333333333333	143.5	157.75	114.0	210	245	188	30.4984870819146	38.616650738842104	28.910551706946002
EL19_6686	12814.23	0	0	0	78.0	92.0	51.0	97.0	119.0	67.0	103.204724409449	121.07874015748001	72.4251968503937	131.5	153.0	94.0	183	211	146	35.889234045322794	42.7225464246149	30.5511591978759
EL19_5499	12703.8	31	37	39	58.0	60.0	64.0	79.0	94.0	88.5	91.18253968253971	103.452380952381	99.8333333333333	119.0	139.75	128.75	193	218	204	40.9902233794647	48.36322688040689	43.243080371314896
EL19_6302	12614.1	43	40	22	86.25	91.5	64.5	116.5	118.5	89.0	118.785714285714	126.246031746032	93.6904761904762	145.75	159.25	123.25	208	225	181	39.4231621548261	46.45215801367021	39.1431147019681
EL19_5387	10327.33	56	48	26	95.0	95.75	56.75	112.5	115.5	71.0	121.964285714286	122.021428571429	80.3571428571429	142.0	142.5	98.0	223	215	178	38.9785793810557	37.2526794665955	35.6344493066684
EL19_6413	11104.005	28	26	17	60.0	62.0	38.0	80.5	87.0	55.5	85.1428571428571	90.62857142857142	62.657142857142894	107.0	113.0	84.0	169	192	137	33.468243603564	37.6701593362614	29.500584417713497
EL19_5291	9903.725	52	54	26	94.0	104.0	57.0	114.0	125.0	79.0	118.656934306569	130.284671532847	81.970802919708	144.0	164.0	102.0	210	224	166	35.3352510949644	40.2181457628836	31.2463978172919
EL19_6841	8664.04	56	66	31	102.25	108.25	71.0	123.5	135.0	88.5	127.626984126984	136.626984126984	92.2460317460317	147.75	163.5	111.0	212	225	188	34.9227110349661	37.4406696792638	31.448163446010398
EL19_5233	17674.05	0	0	0	99.75	106.75	57.0	128.0	135.5	80.5	127.157142857143	132.035714285714	83.3714285714286	160.0	166.5	107.75	220	222	175	47.864207114641104	49.3564936306754	38.9233415308875
EL19_6638	16655.595	34	30	16	82.0	94.5	49.0	102.0	119.0	63.5	105.869230769231	119.53846153846202	69.53076923076921	131.75	143.75	86.75	184	208	145	31.8517370710368	36.324155126813395	28.029659944655
EL19_5255	11771.32	45	46	33	78.0	81.0	60.0	105.0	118.5	80.0	104.592857142857	115.207142857143	83.00714285714291	131.25	141.25	105.25	178	202	146	33.2357821451457	41.7414957398288	28.943630759843803
EL19_6515	10981.65	22	30	15	63.0	78.75	53.0	96.0	118.5	82.0	99.8	122.435714285714	86.4	134.25	165.0	117.25	191	233	185	41.228997269244104	50.8325238199265	38.6543063019304
EL19_5424	14560.05	0	0	0	76.0	103.5	73.0	108.0	133.0	101.0	105.568345323741	131.165467625899	98.9640287769784	136.5	167.0	127.0	192	231	185	42.0376040009508	50.571458571632604	39.1099175813061
EL19_6458	17411.625	33	39	22	78.75	103.75	53.0	104.5	132.0	75.0	110.03676470588199	137.25735294117598	81.69852941176471	137.25	171.25	107.25	231	245	198	39.3926874372568	43.0636043499362	35.4554117173045
EL19_5513	12674.595	65	75	34	106.25	112.25	63.0	141.0	144.5	95.0	139.68253968254	145.10317460317498	92.96825396825399	169.75	176.75	122.0	230	245	179	36.7542434651893	39.558125206350105	32.52665036746
EL19_6635	12865.8	60	52	36	105.0	109.0	71.0	131.0	135.0	91.0	130.17054263565902	136.271317829457	92.81395348837209	149.0	161.0	109.0	231	235	171	33.90707061933389	36.8062392676976	28.180713551630802
EL19_5563	12807.995	54	61	47	87.0	87.0	85.0	99.0	104.5	97.0	101.607142857143	106.878571428571	99.6928571428571	114.0	122.25	112.0	186	218	183	22.6231868158768	26.380303273886	21.9829549497962
EL19_6651	13063.8	0	0	0	59.0	66.0	45.0	83.0	96.0	64.0	84.2556390977444	97.1654135338346	65.2781954887218	107.0	127.0	82.0	249	252	251	40.148711088285	46.61011407525189	35.674741379253796
EL19_5822	8120.71	56	47	31	101.75	97.75	65.75	128.5	127.0	91.0	135.935714285714	135.47142857142902	98.17857142857142	165.0	172.0	125.25	251	253	201	42.3189687751387	47.4503061307442	38.562715033439396
EL19_6845	6521.1	32	32	17	83.0	85.0	52.25	109.0	111.0	77.0	114.198412698413	114.984126984127	80.3888888888889	142.75	146.5	103.0	209	224	177	40.9303837932204	44.738347600595894	36.4333851783712
EL19_5329	7146.85	53	51	57	78.25	89.0	80.0	98.0	119.5	99.0	108.174603174603	122.52380952381	108.20634920634899	132.25	152.75	127.75	218	234	220	36.0621861489465	42.752256414971	34.7890367697221
EL19_6123	10083.57	0	0	0	70.0	83.5	67.5	103.0	114.0	95.0	103.137404580153	115.480916030534	95.0381679389313	130.5	146.5	123.0	220	232	197	43.070740265964005	48.0525915646337	40.7488375634395
EL19_5674	9355.335	0	0	0	106.0	99.5	70.0	136.0	137.0	96.0	135.622047244094	134.40157480315	96.7165354330709	165.0	164.0	120.5	232	240	195	39.2072088313738	43.217475125584	35.0989299429428
EL19_6535	8629.095	41	38	24	93.0	91.0	62.75	140.5	132.5	101.5	135.621428571429	133.828571428571	101.642857142857	177.0	177.25	139.0	230	250	196	50.1035571989421	53.21653105756349	45.0978267479655
EL19_5472	14248.05	38	37	18	80.0	92.5	50.75	109.0	135.5	75.5	114.169117647059	135.948529411765	82.375	150.0	172.5	111.25	236	242	184	44.3119505905756	51.875823221018706	40.3394738209133
EL19_6843	15335.855	26	26	15	67.0	77.25	43.0	92.5	117.0	64.5	97.015873015873	115.65079365079399	71.0714285714286	133.75	152.75	99.25	186	222	162	41.9245005460023	48.8175898561684	36.1729575393395
EL19_5583	12152.91	42	40	23	94.0	106.5	69.75	131.5	148.5	98.5	129.371428571429	146.185714285714	100.607142857143	162.25	187.0	129.0	213	240	191	41.4862970975401	49.860176539219104	39.3526203141666
EL19_6369	12931.84	32	29	21	94.5	104.75	59.75	133.0	153.5	96.0	130.207142857143	146.114285714286	96.1571428571429	166.25	189.25	128.25	237	250	194	46.8690962023844	56.638203761996294	42.190263022838295
EL19_5454	14952.42	48	45	22	89.0	83.0	57.0	132.0	136.0	95.0	136.46511627907	134.17054263565902	98.67441860465121	179.0	174.0	132.0	243	243	196	50.73630457319679	54.2521779561383	44.1791740371484
EL19_6296	15159.045	37	39	16	85.0	89.25	55.25	130.0	135.0	92.5	128.373015873016	136.10317460317498	94.2777777777778	170.75	181.0	128.25	240	254	200	50.6155287044574	56.1058755376054	43.811895898513896
EL19_5330	12418.14	33	35	39	71.25	73.25	72.0	103.5	117.5	104.0	109.714285714286	121.261904761905	108.984126984127	145.5	162.5	143.0	212	233	218	44.753700565268495	51.8329900463292	43.4223876132088
EL19_6120	7977.7	43	39	37	86.75	83.25	70.25	121.0	120.5	105.0	127.47692307692301	126.53076923076901	108.515384615385	165.0	167.5	142.25	240	249	214	47.3447221888705	51.8339908921433	42.213601286455706
EL19_5336	15393.0	0	0	0	58.25	70.75	49.25	90.0	105.5	78.0	94.5289855072464	112.536231884058	82.0	130.75	158.0	115.5	206	231	184	45.4465583367621	52.791168170372494	39.7806026898156
EL19_6453	10551.465	33	29	13	76.0	89.5	47.25	103.5	126.5	74.0	113.427536231884	130.04347826087	80.2173913043478	153.0	170.75	109.0	220	244	175	48.4700054260604	55.3772555442125	41.4562893770228
EL19_5600	10948.37	63	73	35	105.0	115.75	69.75	127.5	143.0	89.0	132.114285714286	144.892857142857	92.0571428571429	156.25	171.25	112.0	214	239	173	32.2824953601851	39.1669910258959	28.7376551985436
EL19_6795	10109.3	0	0	0	87.0	87.75	61.0	120.5	128.0	90.5	127.292857142857	130.828571428571	95.4428571428571	169.25	174.5	128.25	223	239	185	48.6311172000328	53.0823905357969	40.6738689784644
EL19_5204	14187.855	46	44	15	109.0	102.0	71.0	145.0	145.5	103.0	148.242857142857	145.47142857142902	105.707142857143	184.0	187.25	135.25	230	242	195	44.8098896183124	50.573181230915296	41.025785263980104
EL19_6463	13060.32	55	48	35	92.0	86.0	65.25	126.5	127.0	99.0	129.89552238806002	133.186567164179	102.746268656716	172.75	178.25	139.75	221	246	199	45.9694682357261	52.3036489922211	43.2029110978158
EL19_5498	16199.13	48	46	54	102.5	114.25	95.0	135.0	150.0	127.0	133.31746031746	146.190476190476	124.404761904762	164.0	184.0	150.0	203	221	191	37.0419547634626	45.463253607407296	34.6274292598058
EL19_6752	15098.82	40	37	26	73.25	76.0	57.75	99.5	113.0	76.5	100.235714285714	114.83571428571399	78.1428571428571	125.5	153.25	95.0	192	215	165	34.0736845894381	45.131878811962096	28.9714747897002
EL19_5420	9860.4	47	47	53	88.5	100.75	96.0	119.5	134.5	126.5	117.971428571429	132.678571428571	124.442857142857	146.25	169.0	154.25	191	206	197	35.669333272070006	40.6551151324616	35.925036144642
EL19_6787	10365.64	27	33	13	62.75	74.75	45.75	94.5	110.5	76.5	101.264285714286	119.742857142857	84.1285714285714	136.0	163.25	122.0	194	225	179	44.060881802813704	50.5918029343895	41.4945333761301
EL19_5497	11700.16	51	48	51	104.25	106.5	95.0	132.0	131.0	118.5	131.928571428571	129.873015873016	119.198412698413	163.25	163.5	144.75	220	213	192	38.778381311535604	41.4331237783461	33.9929451130719
EL19_6575	14466.32	32	31	22	91.75	90.0	64.0	125.0	123.5	87.5	126.857142857143	127.65	92.99285714285709	163.0	168.0	121.25	218	227	182	43.6652688530395	47.771627743527695	36.70914190895329
EL19_5748	14388.96	39	38	19	88.75	92.75	54.0	111.5	129.5	70.0	120.8	130.84285714285699	79.3214285714286	152.25	170.25	108.0	223	231	174	42.380632199290204	47.4430019899792	36.36906501452621
EL19_6451	12980.48	0	0	0	106.0	112.25	67.0	126.0	138.5	85.5	125.195652173913	134.463768115942	83.5434782608696	152.75	162.75	105.0	210	242	162	38.4280270847979	43.275919944139005	31.334810652313102
EL19_5167	19582.695	29	33	20	71.75	88.5	60.0	103.5	121.5	87.0	107.492647058824	124.272058823529	90.0588235294118	144.25	162.0	119.0	206	238	195	41.2696635644023	47.916048021013495	38.999670408081606
EL19_6509	16826.8	0	0	0	53.0	54.5	36.0	109.0	118.0	83.0	105.985611510791	117.87769784172701	87.66187050359709	159.0	184.0	138.5	232	253	219	63.1351191472071	71.8448873083034	57.7531671704245
EL19_5319	11794.56	55	46	34	91.25	85.5	63.0	122.0	121.5	89.5	125.222222222222	126.047619047619	92.2777777777778	160.5	160.75	122.75	214	222	172	40.1865428000745	46.170441997946206	35.563945537893
EL19_6308	13873.02	40	35	25	60.0	56.0	42.0	83.5	96.5	63.0	98.11111111111109	104.261904761905	75.2698412698413	131.75	146.0	104.75	208	227	178	45.196145361696	53.2140099705224	39.7575477510196
EL19_5689	13384.87	0	0	0	94.25	98.0	64.25	129.5	140.5	95.0	128.55223880597	140.977611940299	97.58208955223878	165.5	181.75	128.75	232	253	213	45.42291945143349	52.98382025950829	42.5883069319534
EL19_6218	14703.52	36	39	16	76.75	85.0	50.75	110.5	124.0	81.0	114.6	127.614285714286	89.02142857142859	151.25	170.5	122.0	235	251	213	48.8817101044329	53.1190580378103	44.2155394177438
EL19_5378	11295.315	60	53	36	106.75	94.75	73.0	140.5	130.5	100.0	140.557142857143	135.128571428571	102.478571428571	177.0	171.25	127.0	224	231	174	40.0545080818288	45.2096384415585	35.4251603180001
EL19_6140	10696.5	35	32	14	81.5	73.75	51.0	119.5	120.5	81.0	124.845588235294	125.66176470588199	87.0	169.75	180.5	122.25	228	241	182	51.2486861513933	58.4345433845979	42.7947729587691
EL19_5214	4513.98	0	0	0	124.25	118.25	97.0	160.5	153.0	126.0	151.571428571429	145.864285714286	122.114285714286	191.0	183.0	158.0	231	228	205	46.6675280104525	44.67536148646771	40.1438216062595
EL19_6667	10027.725	33	36	22	72.25	77.25	57.25	110.0	126.0	92.5	110.70634920634899	124.96825396825399	93.9126984126984	149.75	168.5	126.5	224	245	202	47.230171282402495	54.3770446431855	43.2503447091502
EL19_5738	12821.55	42	38	33	86.75	92.0	69.0	115.5	122.0	94.0	117.671428571429	121.028571428571	94.0357142857143	148.0	151.25	117.75	195	215	174	35.990894703266605	38.7983057660847	31.5504416766188
EL19_6836	5036.22	0	0	0	69.75	66.0	58.0	98.0	95.5	78.0	103.8671875	103.0390625	86.0859375	137.5	138.25	112.25	205	217	175	43.574241306228	45.6514356862578	38.0172002812465
EL19_5478	8534.04	51	52	39	88.0	97.0	77.0	115.0	125.0	99.0	116.671532846715	127.693430656934	101.306569343066	141.0	157.0	125.0	212	236	201	34.9996028315808	41.6497231902029	33.6252185743597
EL19_6655	14350.72	0	0	0	78.0	93.0	60.75	100.0	117.0	79.5	103.529411764706	119.610294117647	83.44852941176471	126.0	143.5	103.0	219	246	184	35.4584662985303	40.5011518435414	30.436289220682802
EL19_5699	15470.86	0	0	0	100.5	97.25	49.75	127.0	127.5	79.5	127.53787878787901	131.856060606061	80.1969696969697	156.25	166.75	101.25	228	245	184	43.292085432732	50.4836354069781	37.1808945837089
EL19_6513	14697.28	0	0	0	66.75	78.5	46.0	106.0	127.0	81.5	110.421428571429	124.67857142857099	84.2	147.5	162.0	118.25	218	234	184	46.5746199229375	54.1760078381808	41.438556403843705
EL19_5227	14255.675	59	49	26	103.75	99.0	61.0	135.5	136.0	87.0	134.621428571429	134.685714285714	89.3928571428571	163.25	166.75	112.25	237	244	206	38.71784446426339	44.057856943783904	34.675825848173105
EL19_6504	17151.925	43	35	30	91.0	84.25	64.75	128.5	125.0	93.5	129.142857142857	130.269841269841	97.3730158730159	175.0	178.5	130.75	214	224	180	48.8061822781851	54.686073210412594	39.4937431251046
EL19_5473	11063.79	42	37	19	85.5	100.75	58.75	135.5	144.5	98.5	132.639705882353	147.786764705882	99.2352941176471	174.0	194.75	138.25	243	254	212	52.534246014931	58.033120567385204	47.741159397878
EL19_6814	12101.6	32	31	16	76.5	81.0	56.75	116.0	129.0	91.5	120.257142857143	132.864285714286	95.0	164.25	183.0	131.5	241	251	205	52.41730334173761	57.876227486933004	46.309406723463205
EL19_5581	7910.37	57	51	44	89.75	83.75	77.0	114.0	114.0	102.5	122.221428571429	121.742857142857	107.107142857143	150.25	148.75	132.25	208	231	196	37.4819031359495	43.8911950050605	35.0070283649366
EL19_6325	13636.435	0	0	0	87.0	86.0	56.75	122.5	126.5	87.0	122.16428571428601	125.242857142857	89.02857142857141	152.25	160.25	118.75	202	221	176	42.9678833907751	48.354635888629	39.876778345070896
EL19_5396	14564.24	47	43	27	82.5	85.75	54.75	122.0	130.0	87.0	124.714285714286	136.135714285714	92.3642857142857	165.25	190.5	126.25	227	248	196	48.2768225239742	59.479421592777	42.576754341747204
EL19_6396	15110.45	37	30	18	91.75	107.0	68.75	117.5	140.0	92.0	123.985714285714	140.34285714285699	96.92142857142859	158.0	179.0	126.25	218	246	180	43.480912162783696	51.04276263758929	39.2989039803861
EL19_5685	12956.64	50	50	28	84.25	88.0	55.25	101.0	113.0	73.0	104.03174603174601	116.96825396825399	76.1746031746032	118.75	142.75	90.25	208	217	169	29.4235107376225	35.5034503129905	27.256435383983497
EL19_6688	13874.4	43	46	17	97.75	101.75	62.0	119.5	127.0	84.5	121.1640625	129.5	85.5859375	144.25	156.25	108.0	214	220	168	36.1246262207184	39.780895980852	32.9496220913771
EL19_5468	6760.17	67	55	28	101.0	100.5	65.0	136.0	139.0	92.0	140.17037037037	142.437037037037	96.9777777777778	174.5	179.5	126.0	222	248	185	42.4873186946623	47.73271468140929	37.5482707566663
EL19_6164	12599.55	28	36	14	92.0	103.0	65.0	134.0	148.0	100.0	128.6	142.164285714286	98.52857142857141	161.0	181.0	128.0	217	239	175	44.5550019800117	50.36208616119579	39.593154494642
EL19_5347	15330.975	0	0	0	75.75	78.75	61.0	103.0	112.0	85.0	105.935714285714	114.092857142857	89.3642857142857	133.0	147.25	116.5	216	237	198	44.907132104762795	51.86547297328	41.4543539753655
EL19_6784	13062.08	40	37	22	63.75	63.75	44.75	92.5	99.0	70.0	99.35	106.221428571429	74.45714285714291	131.25	141.5	99.0	211	233	173	42.4857022077584	48.67526632594149	36.75279491717671
EL19_5403	13118.73	50	54	54	82.75	102.0	85.0	103.5	125.5	103.0	104.82142857142901	125.75	106.142857142857	124.25	148.0	125.0	179	207	180	28.0796062243452	34.0640794795833	27.6817919089209
EL19_6409	13394.52	25	31	10	83.75	96.5	53.5	115.0	126.5	80.0	113.092857142857	128.985714285714	80.7642857142857	137.5	159.0	103.0	230	246	185	39.0975346383834	46.7640619738264	35.528813054197
EL19_5524	12466.68	0	0	0	139.0	136.0	91.75	160.0	163.5	111.5	157.765625	159.640625	110.890625	183.25	192.25	131.25	232	242	179	41.002109485774795	47.031692175570704	35.444141342566205
EL19_6619	12685.01	52	62	20	122.5	125.75	82.75	152.0	152.0	112.0	148.585714285714	155.578571428571	108.714285714286	175.5	186.0	133.0	246	255	207	42.813462838289	49.67275179941011	40.057563924228795
EL19_5407	10680.275	60	59	67	90.0	91.0	92.0	113.5	120.5	113.5	121.17857142857099	129.564285714286	121.271428571429	144.25	163.0	145.0	226	249	226	38.5587970828561	47.3505541077005	37.2034737407161
EL19_6476	10124.96	62	55	36	96.25	96.25	70.0	128.0	131.0	101.0	131.412698412698	138.047619047619	102.99206349206301	162.0	176.0	132.25	228	244	202	41.154979254767206	50.351382446619205	39.1171565493702
EL19_5537	14261.445	34	34	14	81.75	102.5	56.75	128.0	144.5	101.5	122.764285714286	144.107142857143	95.17142857142859	166.25	186.25	132.0	222	244	184	47.4895839718254	51.47307690875171	44.4753497092204
EL19_6444	14657.5	13	18	5	57.0	70.75	43.75	100.0	124.0	88.0	102.357142857143	123.185714285714	87.9428571428571	140.0	168.0	121.25	204	225	181	49.430289759770204	55.71233743661801	45.0094748504177
EL19_5542	11575.2	62	49	28	107.75	109.25	67.75	139.0	142.5	98.0	141.47142857142902	145.821428571429	98.99285714285709	181.0	185.25	130.0	237	254	199	43.8405290063431	48.96295293928289	40.8599109484255
EL19_6204	17352.87	27	24	16	62.0	68.0	53.75	108.5	122.0	98.5	107.4	116.542857142857	96.72142857142859	149.0	161.25	135.25	214	226	201	50.42321607577661	54.5969366190163	48.2166972865736
EL19_5274	11310.08	0	0	0	92.75	97.0	69.0	126.5	134.0	99.0	127.828571428571	134.614285714286	98.9071428571429	162.75	175.25	130.25	217	235	179	43.9664592332934	48.3998016694738	38.4713097675559
EL19_6828	7836.21	32	32	33	86.0	94.0	71.5	112.0	123.5	96.5	113.53846153846202	121.52307692307699	96.74615384615379	142.75	148.75	121.5	198	220	194	37.6378404850023	41.4682498111162	33.396214690217
EL19_5394	16996.09	39	38	21	92.75	93.75	62.5	132.0	136.5	97.0	131.364285714286	140.77857142857098	97.82142857142858	170.0	187.25	131.25	231	251	195	45.81040231124129	52.228064874494706	41.388016174209
EL19_6134	16304.19	45	47	32	102.25	111.5	77.25	137.5	147.5	108.5	135.537313432836	144.783582089552	107.485074626866	166.75	178.5	135.5	221	236	184	41.2936771209794	45.6406957865915	37.353369481862295
EL19_5247	13910.4	34	47	17	73.0	80.0	61.0	98.5	110.0	80.5	107.857142857143	123.55	92.47142857142859	142.0	169.25	123.5	205	237	192	42.55754824518579	51.368792838627606	40.8850719194448
EL19_6532	8431.225	49	45	22	84.0	82.5	54.0	110.0	115.5	76.0	121.07142857142901	126.078571428571	86.1571428571429	153.25	160.25	113.0	237	254	202	46.0894723941422	52.471035909874104	43.149609471389205
EL19_5850	8791.75	58	53	37	107.25	107.25	82.0	125.0	131.0	97.5	130.222222222222	137.285714285714	103.952380952381	152.5	170.75	122.0	230	237	219	33.8017488041998	39.151369251735204	31.5041221792596
EL19_6447	11400.25	0	0	0	92.5	100.5	70.5	120.0	136.0	97.0	123.66906474820101	135.388489208633	98.8345323741007	149.5	168.0	116.0	233	240	207	41.923911147823	46.64256791712771	38.260282717938104
EL19_5645	14023.98	55	46	37	115.0	104.0	81.0	149.5	149.5	109.0	144.535714285714	145.564285714286	108.542857142857	179.5	188.0	135.25	245	246	206	42.902165884901706	50.57272144310989	36.5647885480304
EL19_6102	13571.36	51	47	28	134.0	128.25	89.0	160.5	161.0	116.5	155.444444444444	155.452380952381	112.11111111111099	180.75	185.75	132.0	234	232	199	37.5471022702004	40.9748424558986	34.113978887775005
EL19_5101	9253.335	0	0	0	59.5	71.5	48.0	104.0	117.0	80.0	106.133858267717	121.188976377953	85.7086614173228	149.5	168.0	116.5	225	244	201	52.560828284153395	57.8138408599154	44.8109096403672
EL19_6290	13229.32	42	40	27	96.0	99.25	74.0	134.0	139.5	105.0	131.626984126984	140.222222222222	104.698412698413	167.75	184.0	139.5	232	250	197	46.7215982820766	52.8771994551737	43.5712326823596
EL19_5704	14492.32	62	49	36	102.0	101.0	68.0	126.0	128.0	91.0	125.937984496124	126.333333333333	90.95348837209299	150.0	152.0	113.0	213	203	171	32.8951345039203	35.4267142610394	29.7819839797056
EL19_6373	12410.115	36	35	15	61.5	59.25	42.75	81.0	88.0	58.0	88.04285714285709	92.04285714285709	64.7928571428571	112.25	123.5	84.75	204	213	167	34.4859206864331	38.8440659484033	28.423694753368803
EL19_5693	10388.565	0	0	0	107.0	115.0	75.0	137.0	143.0	102.0	138.285714285714	140.203007518797	104.15037593985001	175.0	176.0	137.0	228	222	191	46.532909733990294	44.1168832174906	40.4172360923214
EL19_6289	14512.41	25	24	18	69.25	75.5	52.0	90.0	101.5	72.5	98.50793650793649	106.912698412698	77.65873015873021	123.75	134.25	99.0	224	237	210	37.0208041040161	41.6797350934518	34.2088088534898
EL19_5353	11309.87	39	38	19	90.75	100.5	61.0	130.0	136.0	87.0	127.25	139.664285714286	91.7142857142857	156.0	176.25	118.25	246	253	204	44.3522727796381	49.7326103101688	40.5849824645077
EL19_6610	5121.655	49	41	21	109.5	102.75	78.75	152.5	149.5	114.5	145.621428571429	144.492857142857	111.464285714286	181.0	183.0	142.25	250	255	215	48.7031040414083	51.403677671047404	44.2368398045001
EL19_5737	6989.58	0	0	0	90.75	94.0	81.75	115.5	127.5	106.5	114.85	126.25	105.242857142857	137.0	156.0	127.25	197	220	183	33.675968632087695	37.302405076086295	32.717423564939295
EL19_6649	6320.1	44	40	35	98.0	104.0	82.0	146.0	153.0	125.0	140.917293233083	144.834586466165	121.48872180451099	181.0	183.0	158.0	242	247	233	47.5670252974496	48.551937272326	44.523677143562004
EL19_5534	7388.91	70	68	42	108.75	108.0	76.5	133.5	133.0	99.0	134.85	133.928571428571	101.328571428571	158.0	162.25	123.0	208	197	169	31.504464683025898	33.064715888593696	28.901829086810498
EL19_6221	7845.76	0	0	0	100.75	93.0	67.0	131.0	128.5	96.0	129.364285714286	126.507142857143	93.17142857142859	162.25	159.25	120.25	227	235	181	43.72859570372621	46.058064140316894	36.520407787904894
EL19_5116	9257.6	42	44	28	92.25	102.25	77.25	120.0	137.5	100.0	127.753968253968	136.51587301587298	106.92857142857099	163.5	173.75	139.75	241	243	229	44.9420402755258	45.3847082840878	41.28964588299171
EL19_6384	12305.58	73	65	52	102.0	111.0	80.75	127.5	125.5	99.0	127.107142857143	128.757142857143	101.171428571429	145.0	146.25	119.0	211	223	203	29.589200934156604	27.8104766317128	27.2444154021769
EL19_5430	9632.5	56	52	30	86.75	83.5	60.75	119.0	113.5	86.0	122.728571428571	124.564285714286	90.0	150.25	158.25	113.25	240	250	209	42.6698624723836	49.0517581163639	37.1762281901492
EL19_6789	11399.0	44	40	26	80.0	75.75	55.0	111.0	105.5	81.5	115.092857142857	112.521428571429	85.16428571428571	148.25	144.25	111.25	218	228	187	42.818320631548204	44.64850217135999	37.471257227255705
EL19_5170	11202.36	0	0	0	75.0	87.25	64.0	91.0	111.0	81.0	97.75373134328359	113.746268656716	84.5597014925373	121.25	141.75	105.0	177	201	153	32.4879240878254	38.2266069932056	29.646922571412603
EL19_6759	11363.5	33	33	17	85.0	101.0	67.0	112.0	130.0	91.0	113.735714285714	131.557142857143	92.9142857142857	139.0	156.5	115.0	230	248	207	38.62448075864079	43.8221177736368	35.869565006154296
EL19_5184	11153.52	60	58	47	84.5	85.5	71.0	113.0	115.0	93.0	116.714285714286	119.692857142857	98.82142857142858	144.0	147.0	122.25	212	225	186	37.6735859061185	41.0712482233853	32.6228211284088
EL19_6374	18309.85	33	29	21	73.75	68.75	50.0	111.0	116.0	81.5	115.357142857143	119.042857142857	84.54285714285709	156.25	161.5	115.0	222	239	181	48.09748365792171	54.0086419182148	39.4910738349987
EL19_5766	3887.875	0	0	0	112.0	104.75	85.0	143.5	141.0	114.0	141.3	138.65714285714301	113.114285714286	170.75	171.0	139.25	220	219	190	39.3685226486792	41.8173093190425	36.7642862584117
EL19_6332	3874.22	45	43	33	100.0	95.75	69.75	128.0	127.0	101.0	132.492857142857	130.957142857143	102.65	162.0	165.5	127.25	239	250	203	47.2966296012107	50.732458275873604	41.4994019199341
EL19_5250	8064.09	52	51	34	89.5	91.75	76.0	114.0	122.5	98.0	120.221428571429	129.478571428571	105.114285714286	146.25	163.5	133.0	225	247	209	38.811306640260895	45.4721778890486	37.2541505995801
EL19_6177	9032.16	51	38	27	96.75	91.0	63.75	128.5	131.5	90.0	133.764285714286	138.735714285714	98.6928571428571	174.0	186.25	136.5	234	248	200	46.8964281614951	54.2073836477298	41.997755409115705
EL19_5833	7281.495	63	53	39	105.0	102.0	79.5	130.0	126.5	99.0	130.8	129.935714285714	102.757142857143	152.25	156.25	123.25	233	227	207	33.644608962361495	38.3524380800018	32.4812887871527
EL19_6292	9092.32	38	32	21	81.75	78.25	60.25	109.0	111.0	86.0	113.88888888888901	117.444444444444	91.19841269841271	142.75	150.0	116.75	240	252	216	43.388518706629704	50.5373613170384	40.612120327068794
EL19_5490	9286.375	0	0	0	85.75	78.75	63.0	114.0	108.0	92.5	127.35	124.492857142857	101.285714285714	170.25	173.0	137.25	246	247	202	53.6873342243318	57.9409891354457	45.784180252098295
EL19_6584	10843.125	35	32	24	81.0	74.0	62.75	120.0	120.0	93.5	125.492857142857	124.7	100.035714285714	168.5	169.75	137.25	229	241	197	51.5026710809124	56.07570679078711	44.2435071388623
EL19_5696	13185.14	63	50	31	125.0	121.0	79.0	147.0	151.0	100.0	150.333333333333	150.219696969697	102.181818181818	177.0	178.25	121.25	240	249	189	35.58875941133179	38.951195611972295	32.4043673858419
EL19_6416	14349.435	34	32	25	115.75	114.75	84.75	146.5	161.0	114.5	145.442857142857	153.735714285714	114.328571428571	178.0	192.25	141.25	234	245	201	41.991823703729	46.8991894078354	38.228288681269206
EL19_5751	12988.65	40	35	18	107.0	113.75	61.0	132.0	137.5	79.0	131.071428571429	137.078571428571	82.29285714285709	157.5	166.0	103.5	220	237	184	40.915185630896104	45.127488130793	34.754948186304105
EL19_6334	14370.4	29	29	13	84.75	97.75	51.5	117.0	132.0	78.0	118.342857142857	130.25	80.91428571428571	145.0	164.25	102.0	238	243	193	45.5673699088624	49.6853589308393	39.32313755244029
EL19_5575	15007.41	44	45	45	93.0	94.75	90.75	118.5	125.0	113.0	119.814285714286	127.992857142857	116.421428571429	142.75	161.0	139.0	213	222	197	36.044454110833705	42.3974847273098	34.446928809682305
