ID	Class	Min_RGB_10_7_19_R	Min_RGB_10_7_19_G	Min_RGB_10_7_19_B	1stQu_RGB_10_7_19_R	1stQu_RGB_10_7_19_G	1stQu_RGB_10_7_19_B	Median_RGB_10_7_19_R	Median_RGB_10_7_19_G	Median_RGB_10_7_19_B	Mean_RGB_10_7_19_R	Mean_RGB_10_7_19_G	Mean_RGB_10_7_19_B	3rdQu_RGB_10_7_19_R	3rdQu_RGB_10_7_19_G	3rdQu_RGB_10_7_19_B	Max_RGB_10_7_19_R	Max_RGB_10_7_19_G	Max_RGB_10_7_19_B	sd_RGB_10_7_19_R	sd_RGB_10_7_19_G	sd_RGB_10_7_19_B
EL19_5808	13702.0	13	8	11	57.75	52.0	51.25	92.5	86.5	82.5	98.3357142857143	90.62857142857142	87.1142857142857	133.0	119.75	116.5	220	216	207	51.484943767454205	50.499425576495504	47.274810503260795
EL19_6733	13155.45	22	17	18	55.0	48.75	47.75	84.5	77.0	73.5	95.6357142857143	87.47142857142859	83.00714285714291	128.5	115.5	109.0	243	241	222	51.26419237976379	50.125374159552706	44.7751370545398
EL19_5682	15675.99	25	20	17	61.0	53.0	47.0	86.5	81.0	69.0	95.73809523809521	89.3968253968254	76.6666666666667	117.75	111.25	95.75	229	223	210	47.3043217596749	48.5681507764221	39.9871979513444
EL19_6676	15272.0	19	12	11	63.0	55.25	49.25	93.5	88.0	80.0	98.0793650793651	93.88095238095242	81.7222222222222	129.5	127.0	112.0	219	219	193	48.377284450386895	50.043598134883496	41.144552764882796
EL19_5550	11408.87	26	16	18	66.0	59.75	58.0	92.0	84.5	81.5	101.135714285714	92.9357142857143	87.95714285714291	131.25	118.75	108.25	225	226	215	45.5739119357381	45.2729866435826	41.266787981852396
EL19_6529	10494.585	21	19	22	42.0	39.0	40.75	61.0	56.5	57.0	80.57857142857141	75.0214285714286	73.28571428571429	108.25	102.5	100.5	221	213	204	49.341573793499094	48.248378338893296	43.4014696091541
EL19_5794	12563.595	11	6	8	40.75	38.0	39.0	76.0	68.5	70.0	86.54285714285709	79.45714285714291	78.1071428571429	118.25	108.5	104.5	249	243	226	52.142909797380106	50.320894215581106	46.3818521364266
EL19_6293	11982.12	17	14	17	34.25	31.25	33.0	55.5	51.0	53.0	71.86507936507941	66.7063492063492	66.26190476190479	94.5	90.0	85.5	205	200	194	46.361596723944395	44.41118191812821	40.90284656528021
EL19_5686	11708.235	0	0	0	64.75	55.75	53.75	96.0	87.0	82.0	107.904411764706	99.4632352941177	90.1985294117647	146.0	133.75	121.0	250	248	219	55.11212526080379	55.43723953474879	48.489299293447196
EL19_6757	13815.945	22	18	20	52.0	49.0	46.75	86.0	80.5	73.5	97.5928571428571	93.5857142857143	85.42142857142859	124.25	117.25	104.5	238	239	222	57.6400261145243	58.33283139802651	50.574550408517105
EL19_5160	6701.45	31	30	32	73.0	66.0	66.0	105.0	99.0	95.0	109.01459854014601	102.07299270073	98.49635036496349	141.0	134.0	128.0	238	236	228	44.2740438833655	43.1833701373464	39.2760075108709
EL19_6711	14539.04	13	8	12	83.75	72.5	67.5	112.0	101.0	93.0	125.778571428571	116.092857142857	107.378571428571	170.75	160.0	145.25	251	250	234	56.2167014607257	56.1318971411985	50.4898975374301
EL19_5152	13159.655	0	0	0	99.75	89.0	86.75	131.5	119.0	110.5	139.035714285714	130.09285714285699	121.42857142857099	187.5	178.0	156.0	253	252	244	51.9694723221524	52.359836388191205	47.06892892224071
EL19_6291	13212.78	18	17	19	85.0	78.25	74.0	114.0	104.5	97.5	119.674603174603	112.753968253968	103.039682539683	152.75	144.25	129.75	244	243	227	52.026274802654	52.805103769682894	45.428519816283
EL19_5349	15633.71	0	0	0	50.75	45.75	43.0	84.5	78.0	73.5	96.62142857142858	90.73571428571431	82.35	132.25	125.5	112.25	252	252	228	56.7831249450049	56.196291476796894	49.01767776846379
EL19_6166	13339.095	20	18	15	66.0	62.0	55.0	98.0	95.0	83.5	107.521428571429	107.6	91.0	142.25	146.5	122.5	245	250	215	51.8838586586561	57.27603237735729	46.530565493875706
EL19_5482	18144.32	16	12	11	78.5	72.5	68.0	115.0	110.0	102.0	113.33812949640301	106.035971223022	97.0215827338129	146.5	140.0	123.0	214	228	191	45.1861774999343	45.1274218623355	39.0552317239705
EL19_6443	17069.085	0	0	0	75.5	66.5	61.5	102.0	97.0	83.0	103.964028776978	100.309352517986	87.76978417266191	130.5	129.0	112.0	240	232	222	43.0995494229688	44.3147256777763	38.368978363747395
EL19_5213	13914.3	30	25	18	100.75	88.0	78.0	161.5	147.5	129.5	148.714285714286	137.707142857143	121.785714285714	189.0	179.25	158.0	255	254	231	54.532847432775895	54.7778373012654	49.859195368512296
EL19_6200	13644.96	25	17	14	84.0	73.0	69.75	117.0	103.5	95.5	122.17857142857099	111.135714285714	101.05	157.25	147.0	133.75	245	238	213	51.095096536075104	51.223619034271096	45.353975498573206
EL19_5414	10660.21	31	24	26	71.25	65.0	66.0	92.5	86.0	82.5	109.578571428571	102.564285714286	97.20714285714291	141.25	130.0	119.0	229	227	210	51.72020295424171	51.261104880668	43.930700238360394
EL19_6372	8810.1	15	10	10	64.75	58.25	57.25	97.0	90.0	84.5	108.978571428571	101.485714285714	93.8357142857143	151.0	141.25	130.0	249	246	224	57.87625945080111	58.0875654686617	51.0819078073785
EL19_5844	11059.5	0	0	0	78.0	73.0	61.0	116.0	115.0	87.0	112.88799999999999	116.2	87.77600000000001	146.0	159.0	118.0	211	233	182	49.9554989062039	56.2977395982376	40.9907275116639
EL19_6109	9280.83	0	0	0	75.0	71.5	63.0	102.0	110.0	85.0	108.50393700787399	112.220472440945	89.75590551181101	143.0	149.5	115.0	228	240	201	43.924335016015604	50.0201409253085	38.577630769664005
EL19_5333	16246.125	32	29	29	80.0	67.75	63.5	111.0	99.0	92.5	120.865079365079	112.06349206349199	103.484126984127	161.0	150.5	135.0	241	232	217	51.1066889046204	51.249155471167896	46.6768866360188
EL19_6528	13458.56	27	21	19	79.75	70.25	66.0	138.0	129.5	115.0	139.257142857143	131.7	118.542857142857	186.25	179.75	166.0	253	254	240	61.8594800524022	64.61537558963761	58.754503446384795
EL19_5122	10984.48	43	34	33	84.0	78.25	72.25	105.0	101.0	94.5	114.444444444444	111.18253968254	98.67460317460319	132.5	132.0	113.5	242	248	215	40.2077714986654	43.7955980972793	34.590132550212495
EL19_6124	9536.4	0	0	0	76.0	68.0	64.0	116.0	109.0	101.0	117.068702290076	113.053435114504	102.16030534351101	153.0	151.0	137.5	236	234	222	52.3247537889308	55.1904831507835	48.3557039502211
EL19_5292	13106.875	0	0	0	94.0	80.5	65.5	134.0	128.0	103.0	134.22962962963	126.81481481481501	106.103703703704	175.0	168.5	139.0	252	253	239	55.5457241715544	57.7815217564863	49.216286904113105
EL19_6215	12990.51	22	22	22	66.75	60.75	63.5	108.0	98.5	94.5	113.828571428571	106.742857142857	101.685714285714	152.0	146.0	137.0	238	237	223	54.274275854471206	53.689404046663796	48.931766574094404
EL19_5354	12859.5	27	18	18	79.75	70.75	67.0	104.0	95.0	93.0	114.135714285714	104.85	97.97142857142859	149.5	140.0	125.25	233	225	209	45.38487858882179	45.245441759364006	40.536677211919496
EL19_6393	14404.27	0	0	0	75.0	65.75	62.5	109.0	100.5	92.5	114.542857142857	106.4	98.6071428571429	151.25	141.0	133.0	244	239	226	54.41293903313851	54.1839127682534	49.35668103713039
EL19_5786	11712.73	40	36	37	105.0	98.0	94.75	145.0	135.5	130.5	141.90714285714301	133.564285714286	127.114285714286	177.25	169.0	160.5	238	233	224	47.8860903233315	48.393056567513504	45.61365530020411
EL19_6809	12639.32	19	14	15	60.75	52.75	50.0	97.0	88.0	80.0	108.485714285714	99.72142857142859	91.1642857142857	147.0	137.25	122.5	245	243	226	56.5114727912844	56.269657522120504	50.818708773016205
EL19_5755	8797.62	29	25	24	58.0	49.0	46.0	84.0	73.0	68.5	95.7142857142857	86.47857142857141	79.4785714285714	117.75	109.0	100.5	236	227	203	51.00462466185	49.3376952299798	42.978406466561005
EL19_6227	10244.0	27	20	22	78.75	67.5	65.75	111.5	104.0	94.5	115.66428571428601	105.171428571429	98.45714285714291	151.25	140.25	130.0	223	218	198	48.1730410165384	47.4682692740378	42.4307088855019
EL19_5711	14118.02	0	0	0	76.5	65.0	62.0	111.0	99.5	92.0	120.2890625	110.109375	100.421875	166.0	151.5	139.0	236	229	210	56.421383161478204	55.6916757340178	48.73124260580179
EL19_6127	10590.005	20	14	15	39.75	35.5	33.75	69.0	61.5	57.5	82.9393939393939	75.3787878787879	69.8030303030303	124.25	111.0	99.5	239	230	197	53.5709214696817	50.989825403728894	44.6491734866083
EL19_5799	11366.32	26	23	23	55.0	49.75	49.5	89.0	79.5	72.0	96.92142857142859	89.3357142857143	83.1285714285714	126.75	117.0	105.5	233	229	207	51.69195808168429	51.061482296406794	45.0733762851538
EL19_6193	11400.2	21	15	14	59.0	52.75	47.0	90.5	80.5	72.0	97.99285714285709	90.12142857142858	80.7642857142857	123.25	118.0	101.0	243	236	224	50.3616412822429	50.448986678993904	44.32314475933121
EL19_5224	14087.535	33	22	16	79.75	67.0	58.0	107.0	92.0	81.0	116.792857142857	104.242857142857	93.1071428571429	158.0	145.0	128.0	230	223	216	50.074691898766794	49.648965072649794	45.3194411613128
EL19_6189	14313.28	19	15	14	51.0	43.0	40.0	85.0	75.5	71.0	101.464285714286	94.0	86.8428571428571	142.25	132.0	124.25	244	241	225	60.769574306198905	60.5149366186302	54.685138173929396
EL19_5510	10600.805	41	35	36	102.25	92.25	89.0	142.5	130.5	122.5	138.587301587302	128.253968253968	120.68253968254	176.75	165.75	155.75	249	240	218	47.7992920184004	47.699381380967395	43.7422726055519
EL19_6295	11206.02	21	16	15	66.0	58.25	56.0	98.5	88.5	79.5	103.15079365079399	96.515873015873	89.03174603174601	130.75	120.0	110.75	243	241	220	50.458706675509205	50.5248824445119	44.116379997989206
EL19_5244	13037.78	24	16	16	70.0	62.75	58.25	93.0	84.0	79.0	98.8428571428571	89.8142857142857	84.7	123.25	112.0	105.0	235	221	203	45.4059659865715	43.9771990815067	40.2212764483761
EL19_6846	10303.15	0	0	0	82.0	73.25	69.25	116.5	104.5	97.5	112.34920634920601	100.96825396825399	94.8571428571429	140.75	127.75	119.0	232	221	201	49.4019137216877	47.8223272554461	43.2208679756831
EL19_5451	10623.52	28	21	21	65.0	55.0	50.0	87.5	76.5	70.5	100.985714285714	91.57142857142858	83.7	126.0	113.5	103.5	253	254	252	49.1901296928393	49.457509247495295	45.727484926440496
EL19_6852	11460.64	21	16	13	71.25	63.0	56.0	118.0	105.5	95.0	116.261904761905	106.746031746032	96.42857142857142	157.0	146.75	129.75	243	241	216	52.4345197092799	51.9995286913928	46.6980819428685
EL19_5834	8326.05	25	19	18	57.75	52.75	50.5	88.5	80.0	75.5	96.97142857142859	88.3357142857143	82.04285714285709	132.5	119.25	110.0	251	251	235	47.2118968754444	45.5736593609036	41.1517408617262
EL19_6234	12831.555	0	0	0	66.75	59.0	56.0	90.5	81.5	75.0	99.7857142857143	90.72142857142859	84.1857142857143	124.25	113.0	105.25	249	245	235	48.6456554529811	47.425681027962895	42.503421058126605
EL19_5700	12306.03	0	0	0	66.25	54.25	51.0	93.0	82.5	75.0	104.10769230769199	94.63076923076919	87.05384615384621	137.0	126.75	115.5	244	242	217	52.394633454088705	51.8970564894765	47.0892788104774
EL19_6772	13007.36	17	7	5	60.5	52.0	50.0	88.5	78.5	72.0	103.814285714286	95.02142857142859	87.4142857142857	132.5	122.5	110.0	249	244	226	59.1459097771859	58.542054963789504	51.931469190577296
EL19_5697	12964.48	0	0	0	106.75	104.75	77.75	132.0	137.0	100.5	134.212121212121	140.780303030303	103.772727272727	168.0	175.25	127.75	241	252	204	45.054848728404295	49.490891195833704	39.814184995505705
EL19_6738	14856.24	13	8	7	69.75	71.75	55.75	111.5	123.5	88.0	114.7	125.764285714286	91.47857142857141	162.0	179.0	125.0	216	237	186	54.001958397741205	62.1827905029834	44.69617141268029
EL19_5251	10716.505	26	19	20	102.5	93.75	85.0	134.0	127.0	116.0	132.057142857143	126.214285714286	115.83571428571399	164.0	159.0	142.5	235	231	221	45.0609134376519	47.215072845466096	40.8736622933436
EL19_6715	11737.6	18	17	20	69.0	61.75	61.5	102.0	95.0	88.0	107.242857142857	101.728571428571	93.6428571428571	133.25	126.25	115.25	254	255	253	51.959983416761105	52.693745667554104	45.5272977530939
EL19_5650	15193.255	0	0	0	76.5	66.5	58.0	115.0	106.0	94.0	116.481481481481	109.214814814815	92.8814814814815	149.5	147.5	119.0	237	236	202	49.3797124109571	50.69095494476029	41.16911823559371
EL19_6441	13747.89	14	11	11	64.0	56.75	54.0	114.0	108.5	93.5	113.207142857143	107.035714285714	92.26428571428569	154.0	146.0	122.0	252	250	224	54.4766462310572	54.6462015917574	44.061698193414706
EL19_5857	15312.32	29	25	24	68.25	62.0	57.25	105.5	96.0	89.0	117.301587301587	111.68253968254	102.015873015873	168.5	161.5	140.5	251	253	232	58.673369746933005	59.018187134970596	52.346688013968404
EL19_6445	16183.84	18	15	14	49.0	44.0	41.5	74.0	68.0	64.0	102.359712230216	96.7985611510791	88.28776978417271	154.5	146.5	131.5	241	243	228	64.9511530165359	65.2318251500559	57.787121152355795
EL19_5156	14741.275	38	37	34	60.5	55.25	55.5	82.5	76.5	71.0	97.8115942028985	90.0217391304348	83.06521739130429	123.0	113.0	102.75	218	209	189	45.05690655267961	42.2862106549155	36.733446348108004
EL19_6537	12265.115	28	20	22	48.75	43.0	42.0	78.5	69.0	65.0	93.6642857142857	85.4071428571429	78.6	133.25	121.5	109.5	244	244	220	53.3353191541055	52.109168255101096	44.5540331564225
EL19_5761	14157.6	0	0	0	87.0	78.0	65.75	136.0	126.0	105.0	129.135714285714	123.092857142857	102.171428571429	168.75	169.75	138.25	230	231	206	56.6997913683352	59.248761809430796	47.7850316494932
EL19_6758	13602.33	24	18	15	52.75	49.0	42.0	79.5	80.0	66.0	97.5857142857143	97.92142857142859	75.63571428571429	141.25	144.0	111.25	223	225	183	53.782533833292895	58.152004717127	39.9797090106925
EL19_5662	14608.44	0	0	0	45.5	37.5	35.5	65.0	56.0	51.0	83.0381679389313	75.0610687022901	69.587786259542	110.0	99.5	93.0	250	251	235	52.33110629299271	51.359630319360704	47.0750416036431
EL19_6432	10738.035	23	17	19	56.0	49.0	47.75	74.0	64.5	59.5	88.5928571428571	79.2714285714286	74.66428571428571	109.0	97.25	91.25	239	233	216	46.924843695070294	44.7661940245193	40.283279412251794
EL19_5405	17677.44	12	10	11	44.0	39.0	38.0	71.0	65.0	64.0	90.75714285714291	86.4142857142857	79.61428571428571	126.0	120.75	107.25	249	253	243	58.96869934608849	59.4872558402201	53.29078445772039
EL19_6623	16689.45	31	25	22	65.0	60.0	54.75	115.5	111.0	98.0	120.128571428571	117.82142857142901	104.557142857143	170.0	167.25	148.5	249	254	228	60.3444361674029	63.5450633572836	55.96867976002439
EL19_5355	16286.55	42	36	38	85.75	74.75	72.75	108.0	97.0	94.0	118.7	108.55	103.171428571429	156.5	143.25	133.25	196	186	178	40.515686632579104	39.7355149844461	36.3119860222455
EL19_6743	14998.995	22	12	13	80.75	67.5	62.5	119.0	105.0	101.0	125.278571428571	114.242857142857	106.15	170.25	156.25	146.5	252	247	228	57.5084689236681	57.2664944575924	51.237621772405504
EL19_5257	10322.7	23	23	26	62.0	58.5	58.0	81.0	76.5	74.0	96.29285714285709	91.92142857142859	87.1357142857143	119.25	115.75	108.0	251	247	229	47.8051344926916	46.26667583594621	40.6904812219769
EL19_6213	19418.93	21	16	16	60.5	52.75	48.0	102.5	92.0	83.5	112.685714285714	104.014285714286	94.8428571428571	151.5	140.5	126.5	252	253	237	60.55475977279411	60.721440361951295	53.9212417172006
EL19_5500	13978.675	35	27	26	83.25	72.75	70.0	121.0	107.5	96.0	129.365079365079	118.714285714286	109.10317460317499	175.5	160.25	145.0	251	243	226	55.65847330634979	55.724013802719895	49.097589246736604
EL19_6518	14123.505	0	0	0	28.75	24.0	26.0	50.5	44.0	40.5	85.97142857142859	78.6214285714286	71.58571428571429	133.25	118.0	98.5	253	253	233	72.48417766887471	70.9348133073718	62.225626324116405
EL19_5294	16431.04	0	0	0	80.75	70.5	64.0	109.0	95.0	87.0	108.08823529411801	97.5882352941177	89.3897058823529	132.5	121.0	111.25	236	223	209	47.7280056909265	46.262130835655796	41.778635829389
EL19_6625	16144.56	0	0	0	46.75	42.75	40.0	76.5	66.5	63.0	94.45714285714291	86.8428571428571	77.8785714285714	134.75	116.0	105.25	248	249	239	58.51524691287229	58.4890411463895	50.551272903747
EL19_5771	8707.225	14	12	16	45.0	41.5	41.0	65.0	60.5	60.5	82.2	76.6285714285714	75.38571428571429	122.5	114.0	104.25	201	209	221	46.088466698187396	44.658148830166596	42.5597482200127
EL19_6118	10894.35	22	19	21	47.0	43.0	43.0	61.0	55.0	54.0	70.4341085271318	63.069767441860506	61.3333333333333	85.0	75.0	72.0	178	170	158	31.099348104411803	28.8116691980306	26.1418406646
EL19_5649	13241.4	27	26	22	67.5	62.0	55.5	94.0	93.0	77.0	99.8222222222222	101.22962962963001	81.4074074074074	133.0	132.0	103.5	221	236	197	41.831371978361396	48.0551518881808	34.8731809660517
EL19_6508	11723.6	0	0	0	59.75	60.5	43.0	97.5	97.5	72.5	97.69841269841271	100.0	72.8253968253968	127.75	130.0	101.75	226	237	181	49.480383157978004	55.115007030753404	38.2168715339347
EL19_5793	16119.18	15	12	13	35.0	31.0	33.0	54.0	48.0	48.0	77.66428571428571	71.7642857142857	67.38571428571429	101.25	94.0	84.25	251	251	233	57.6852799340426	56.0987837252943	49.21595134092811
EL19_6248	16590.96	0	0	0	40.0	36.0	36.0	61.5	56.0	56.5	78.74285714285709	72.5714285714286	69.2642857142857	106.0	97.75	86.5	234	223	203	51.038336758912294	48.699362981244796	43.495242560369796
EL19_5605	11112.9	0	0	0	73.0	62.75	58.0	97.5	87.5	81.0	103.135714285714	92.75	85.95	127.0	113.25	105.5	229	221	209	43.0034649288752	42.0003639929414	38.5106404057428
EL19_6405	10373.28	27	24	27	72.0	66.75	68.0	117.5	112.5	109.5	114.9	108.9	106.207142857143	148.25	143.0	142.25	228	232	217	50.627330748371804	51.01238388227429	46.98300571813579
EL19_5588	15686.88	26	18	17	90.75	79.0	74.25	124.5	112.5	104.5	127.33571428571399	117.214285714286	107.364285714286	164.5	153.25	137.25	252	248	231	52.3163606629064	53.1471130146152	48.43154491291389
EL19_6390	18255.45	0	0	0	76.0	68.0	62.0	112.0	100.0	89.0	115.352517985612	106.41007194244601	97.3021582733813	154.5	140.5	129.5	246	244	230	52.32615984842921	52.1960924948786	47.384436795012796
EL19_5102	9139.02	51	46	42	114.0	101.5	89.5	142.0	133.0	117.0	142.29921259842502	132.188976377953	116.50393700787399	172.0	162.0	141.0	231	218	194	40.8423828573985	40.5019561125618	34.7233680100916
EL19_6788	16236.99	20	16	16	52.75	45.5	42.75	97.5	86.0	74.0	109.735714285714	99.00714285714291	86.5357142857143	169.0	158.0	135.0	245	238	213	61.975234171120796	60.762599300823204	52.2327952761847
EL19_5344	13987.52	23	19	22	62.0	55.0	53.75	82.0	75.5	70.5	92.48571428571431	85.0214285714286	80.61428571428571	116.0	107.25	102.0	236	234	217	44.2888630647983	43.2994372264993	39.1495170664529
EL19_6226	14542.08	26	21	23	68.0	60.75	60.0	97.5	90.0	85.0	105.507142857143	97.6142857142857	92.8857142857143	140.25	132.25	121.5	254	249	236	49.4035644344451	49.155982197664	44.2634502932185
EL19_5216	15003.78	25	15	10	51.75	42.75	37.75	87.0	76.0	63.5	100.307142857143	94.12142857142858	75.07857142857141	138.25	129.25	95.25	245	243	222	57.1803780336032	59.9278304400706	45.810851005923794
EL19_6364	14453.6	22	18	16	66.75	61.75	55.75	98.5	95.0	78.0	105.0	101.514285714286	86.82857142857141	134.25	131.75	108.25	244	241	219	50.7592710460099	52.5308385910909	43.929299453354396
EL19_5722	11332.91	22	20	24	39.0	34.0	38.0	60.5	54.5	55.0	68.9761904761905	63.71428571428571	63.3968253968254	88.0	84.0	80.75	207	196	179	36.293793251345704	34.92732045670999	31.8940945919659
EL19_6811	11979.76	15	10	11	27.0	25.0	27.0	47.0	43.0	41.0	63.014285714285705	58.2928571428571	56.4	90.0	82.0	73.0	192	188	176	44.923433777526704	42.7849728929103	38.594702734140704
EL19_5631	12388.375	23	17	19	80.75	76.0	69.75	118.5	112.5	103.0	121.828571428571	117.342857142857	107.607142857143	160.0	156.0	139.25	249	250	236	54.5595764210048	55.686658235587	49.1249612632533
EL19_6306	13795.31	35	28	24	81.0	73.0	68.0	125.5	116.0	103.5	131.436507936508	124.753968253968	112.11111111111099	186.0	182.75	164.25	246	250	238	58.9044644870653	61.1841399721119	55.43604924194679
EL19_5823	14899.52	21	17	15	52.0	46.75	47.0	86.0	78.5	74.0	96.5	90.9357142857143	85.1428571428571	137.0	126.5	116.25	231	225	208	53.3742723570101	52.6955707412408	47.111618788485
EL19_6357	12323.25	14	9	10	68.5	61.5	57.75	110.5	102.5	94.5	110.642857142857	102.221428571429	95.15	151.25	140.5	130.0	245	247	228	54.8768498881679	54.3151035418754	48.5058662921115
EL19_5730	14307.81	13	9	13	73.75	67.75	66.5	102.5	94.0	88.5	108.842857142857	101.33571428571399	95.9142857142857	141.25	131.0	122.0	233	233	225	51.549971764301795	50.815169478477706	45.0230134142107
EL19_6437	13455.565	0	0	0	43.75	36.75	38.75	76.0	68.0	64.0	89.0	82.3428571428571	76.61428571428571	117.5	105.5	103.75	243	242	222	58.3457814741335	58.081903400021	50.3194951585497
EL19_5209	11749.21	32	29	25	63.75	55.75	55.5	88.0	79.0	75.0	94.01428571428569	85.32857142857141	79.92142857142859	118.0	108.25	101.0	189	175	162	37.2079487358066	35.747001254146106	32.6154987779496
EL19_6382	10086.24	25	18	22	54.5	47.75	47.75	84.5	77.5	73.5	90.87857142857142	83.6857142857143	81.21428571428571	118.0	110.25	108.0	205	198	181	43.7794452372644	43.1314013227215	39.783005972831205
EL19_5714	13929.075	27	23	18	94.25	86.5	80.0	133.5	122.0	112.5	132.246031746032	124.18253968254	114.698412698413	167.75	160.0	148.75	240	238	217	51.918041027440395	52.7240970780763	48.194484305367496
EL19_6500	14827.61	24	13	15	73.25	66.25	65.0	111.0	100.0	94.0	118.69047619047599	111.420634920635	104.03174603174601	148.0	138.5	130.5	248	247	228	59.443884702897996	60.759638336593596	53.1274597936602
EL19_5145	14317.815	42	31	24	89.25	77.5	68.5	145.0	133.0	117.5	137.042857142857	124.735714285714	109.535714285714	179.25	166.25	146.25	250	245	217	55.4535091336089	55.750937755675494	48.4899174737226
EL19_6331	16327.905	20	15	16	53.0	46.0	41.75	100.0	89.5	84.5	108.142857142857	100.478571428571	90.32857142857141	152.5	144.25	125.25	247	244	223	60.0203288617289	59.3680712406643	51.43948639454351
EL19_5254	12754.2	31	20	25	84.75	75.75	73.75	119.0	109.5	104.0	119.842857142857	110.635714285714	105.128571428571	146.0	135.0	126.25	229	216	197	43.62945203991429	43.1354251441182	37.8290062012567
EL19_6455	12886.88	20	16	20	79.0	70.0	68.0	105.0	98.0	94.0	110.36496350365	101.335766423358	93.7810218978102	142.0	133.0	121.0	239	237	214	46.210973345466606	45.4424777590991	40.11870535718071
EL19_5404	12826.77	27	22	20	81.75	75.0	62.75	124.5	114.0	92.0	130.121428571429	124.621428571429	103.557142857143	181.25	177.25	145.25	249	249	236	60.767331702659504	63.731842425523006	52.9017375282195
EL19_6423	13341.09	12	6	7	66.5	55.75	52.75	104.0	93.0	81.5	111.542857142857	105.464285714286	91.04285714285709	154.75	147.0	126.0	237	235	202	55.802371140226	58.28353059257	48.014516903793
EL19_5245	13920.64	26	20	19	82.0	70.0	66.5	113.0	102.5	91.0	119.842857142857	109.578571428571	99.5857142857143	152.25	142.25	129.25	242	238	219	49.8563795487204	50.1029254099514	44.960731981913206
EL19_6624	14245.32	0	0	0	51.75	45.0	41.75	94.0	81.5	72.5	108.242857142857	98.8928571428571	88.72142857142859	161.0	146.25	128.25	250	250	233	65.3278253790559	64.065018280787	56.9322540560387
EL19_5295	13239.43	27	19	19	73.0	64.0	59.5	103.0	90.0	80.0	107.896296296296	97.23703703703698	87.58518518518521	142.0	127.0	111.5	220	214	184	44.0090347023647	43.7331131430771	38.7507121138583
EL19_6612	6262.65	0	0	0	62.75	54.75	55.75	95.5	87.5	85.0	101.578571428571	94.3357142857143	91.2142857142857	139.25	128.75	124.0	207	201	197	49.76347911932611	48.149140412967995	44.384323130739496
EL19_5111	11708.9	0	0	0	57.25	51.0	47.25	93.5	83.0	76.0	97.69841269841271	89.80158730158729	83.6666666666667	134.0	122.25	114.25	242	238	212	52.853044542961904	51.809345850534704	47.654422669884504
EL19_6321	11149.77	33	25	24	60.75	52.0	48.0	95.0	88.5	85.0	105.042857142857	97.77857142857141	89.72857142857141	146.5	138.0	126.5	223	220	207	51.2592327431683	51.582729229646596	46.1375551795335
EL19_5416	13385.49	30	23	20	70.0	61.75	58.0	103.5	93.5	86.5	120.064285714286	114.242857142857	102.292857142857	176.5	168.25	150.0	250	249	237	60.0804269968117	62.9082775750653	54.6691154019193
EL19_6440	13141.5	15	11	11	49.75	42.75	40.75	84.5	72.5	66.0	106.171428571429	97.6642857142857	90.27857142857141	164.0	152.5	138.0	251	248	229	67.3208726712977	66.7138861123046	60.16237834169021
EL19_5375	17386.425	31	26	24	77.0	65.0	59.0	100.5	88.0	81.5	116.021428571429	105.714285714286	96.5857142857143	160.25	148.25	130.75	254	254	237	54.6520014650109	54.2722004058818	48.854060413752606
EL19_6132	18020.8	26	22	25	52.25	45.25	47.0	100.0	87.5	83.0	107.097014925373	98.7985074626866	92.2910447761194	147.5	137.5	126.75	242	240	227	59.2942033205044	57.9454993939238	51.72989778857121
EL19_5789	17629.755	16	11	14	72.75	64.25	57.0	110.5	101.0	91.5	117.064285714286	108.707142857143	99.8571428571429	163.25	154.0	138.0	246	244	218	59.5722414613009	60.1870581022285	53.8294096595531
EL19_6157	13823.055	0	0	0	70.0	63.75	59.0	129.5	120.5	108.0	124.05	114.857142857143	104.064285714286	175.25	161.75	143.25	246	244	240	60.9765050873029	60.484681624378794	53.3720767014791
EL19_5479	15476.85	0	0	0	64.25	61.25	56.0	100.0	99.0	88.5	103.62318840579701	103.572463768116	90.9420289855072	137.75	142.0	119.25	236	252	230	52.6030726668456	55.437067322339495	46.839805910688604
EL19_6283	15932.96	18	13	10	48.0	44.0	40.25	80.0	82.0	68.5	96.3571428571429	96.0793650793651	80.90476190476191	139.75	144.75	119.0	244	249	220	57.2749808255876	61.249209389131295	49.5771606401865
EL19_5721	10560.46	30	25	26	81.0	73.25	70.25	107.0	97.5	90.0	116.460317460317	110.31746031746	99.0793650793651	145.75	137.75	119.75	243	241	223	50.538167880310205	52.1104443724904	41.386684462440904
EL19_6275	13889.37	0	0	0	89.5	75.25	66.0	119.5	108.0	90.5	122.61111111111099	111.753968253968	93.69841269841271	160.25	146.5	120.75	242	240	190	53.9776208771335	54.240750217221205	42.4162742053132
EL19_5169	17070.21	34	26	27	84.0	75.0	69.0	116.0	101.5	92.0	121.902985074627	110.910447761194	100.94776119403	154.5	139.75	127.75	248	248	226	50.401227667794195	50.719850140691904	45.2332829028372
EL19_6839	14021.865	24	16	17	67.5	56.0	54.0	111.0	99.0	92.0	112.55118110236201	102.566929133858	93.46456692913391	158.0	148.0	131.0	229	222	196	54.9853817025478	53.4406049995428	46.9798665549117
EL19_5760	16796.67	28	20	15	55.0	45.75	42.0	88.0	77.0	72.0	100.214285714286	89.47142857142859	81.03571428571429	137.25	124.25	111.0	244	234	208	51.5946829163774	50.63644475585589	44.6631534541006
