ZONE_CODE,id,BLUE_7_2_19,GREEN_7_2_19,NIR_7_2_19,RED_7_2_19,REDEDGE_7_2_19,BLUE_7_15_19,GREEN_7_15_19,NIR_7_15_19,RED_7_15_19,REDEDGE_7_15_19,BLUE_7_28_19,GREEN_7_28_19,NIR_7_28_19,RED_7_28_19,REDEDGE_7_28_19,BLUE_8_12_19,GREEN_8_12_19,NIR_8_12_19,RED_8_12_19,REDEDGE_8_12_19,BLUE_9_2_19,GREEN_9_2_19,NIR_9_2_19,RED_9_2_19,REDEDGE_9_2_19,BLUE_9_11_19,GREEN_9_11_19,NIR_9_11_19,RED_9_11_19,REDEDGE_9_11_19,COUNT_7_2_19,AREA_7_2_19,COUNT_7_15_19,AREA_7_15_19,COUNT_7_28_19,AREA_7_28_19,COUNT_8_12_19,AREA_8_12_19,COUNT_9_2_19,AREA_9_2_19,COUNT_9_11_19,AREA_9_11_19
862,EL19_6157-22-41,0.061409721,0.100976777,0.303775959,0.117182799,0.185163763,0.034594699,0.072457273,0.326421585,0.058014111,0.138924292,0.026948912,0.06832564,0.440300041,0.042484596,0.144704579,0.026418199,0.071099326,0.415578563,0.044463224,0.152258433,0.034631598,0.104675206,0.440460085,0.063136091,0.221887916,0.037225597,0.101604987,0.345232516,0.06236876,0.190225366,479,9.76769136,819,16.32876336,1590,32.56395064,1696,33.75166335,1770,33.33762715,1550,31.46143639
863,EL19_6156-22-40,0.058491309,0.098712235,0.303484152,0.115432326,0.184066995,0.035554926,0.077225163,0.334997197,0.060300722,0.149658015,0.029672899,0.070697135,0.406105404,0.050672812,0.151102398,0.031169115,0.070488942,0.366233931,0.065486243,0.152219581,0.035890718,0.079046371,0.306317033,0.08857717,0.168277647,0.02347218,0.043976342,0.170804447,0.052406216,0.086849127,485,9.8900424,858,17.10632352,1396,28.59073905,1103,21.95052162,323,6.083646085,87,1.765899978
864,EL19_6155-22-39,0.06071487,0.11016838,0.315904315,0.115414783,0.204408973,0.041355151,0.091624243,0.355179406,0.065618634,0.17230789,0.033651466,0.081465515,0.441764755,0.052565655,0.166721706,0.032247006,0.074817476,0.380941433,0.061221965,0.156174575,0.037763028,0.083534793,0.342120681,0.087713606,0.174588321,0.031314385,0.05890008,0.220191979,0.067496369,0.114772297,378,7.70811552,729,14.53439376,1367,27.99680536,1465,29.15459128,856,16.12260387,116,2.354533304
865,EL19_6154-22-38,0.054278269,0.093187313,0.291695713,0.106483932,0.173614958,0.032174284,0.073303148,0.3583409,0.05194312,0.143098411,0.026989995,0.066197204,0.430030533,0.041889147,0.136110227,0.024469995,0.0635655,0.420254671,0.039965886,0.136009212,0.035619191,0.090698641,0.471211382,0.067550378,0.197885038,0.037584014,0.08683126,0.353725609,0.068698506,0.171513701,584,11.90883456,1064,21.21343616,1579,32.33866545,1750,34.82630358,1758,33.11160934,1626,33.00406166
866,EL19_6153-22-37,0.053115694,0.092773847,0.292806067,0.102773132,0.175301559,0.033230247,0.075925558,0.356911593,0.05453,0.148844771,0.022396592,0.059676495,0.424075983,0.033790907,0.127644035,0.025059559,0.068018831,0.445770006,0.040134433,0.146585011,0.032074123,0.092920623,0.438859776,0.065453497,0.201775132,0.034914165,0.092766652,0.33541523,0.073631781,0.180600392,617,12.58176528,1270,25.3205488,1666,34.12046652,1690,33.63225888,1819,34.26053321,1606,32.59810765
867,EL19_6152-22-36,0.0524334,0.090679131,0.287807186,0.100807616,0.167187724,0.037009421,0.076096779,0.331341792,0.061600481,0.140777403,0.033517761,0.07252361,0.408657075,0.053222636,0.143313502,0.028825156,0.065896483,0.366895724,0.050100541,0.130717537,0.039933819,0.085866514,0.391782253,0.092626839,0.195638907,0.028912673,0.053195246,0.220141944,0.065625452,0.114346928,926,18.88284384,1043,20.79474992,1406,28.79554377,1690,33.63225888,1601,30.15454298,751,15.24357338
868,EL19_6151-22-35,0.058905806,0.098982684,0.299381327,0.110161165,0.180031694,0.033581032,0.068085713,0.320166481,0.055569256,0.129577476,0.025474966,0.055509733,0.375088377,0.041554361,0.114693244,0.023416871,0.052170365,0.35998654,0.041927803,0.109003834,0.033090516,0.071145551,0.395482524,0.067350192,0.154488881,0.032573325,0.064131017,0.287539714,0.063724561,0.126317059,445,9.0743688,705,14.0558952,1194,24.45368369,1656,32.95563355,1638,30.85143123,1214,24.64140889
869,EL19_6150-22-34,0.055811981,0.095549219,0.29442417,0.104730088,0.177727797,0.031683634,0.066910022,0.320951681,0.054185502,0.129665176,0.023879116,0.058505591,0.415617364,0.037195748,0.123743717,0.023315081,0.059030201,0.427096292,0.038899447,0.129447774,0.034751271,0.089295541,0.494727912,0.067297405,0.191267063,0.034546633,0.082494215,0.372746774,0.064545738,0.161720537,541,11.03198544,913,18.20288272,1573,32.21578261,1723,34.28898346,1758,33.11160934,1625,32.98376396
870,EL19_6149-22-33,0.057492932,0.095520467,0.283517497,0.108360843,0.174115072,0.039077281,0.079739927,0.322614167,0.062581455,0.145132104,0.033299862,0.070712303,0.374752641,0.051872157,0.137294274,0.028506144,0.060011437,0.331842351,0.050647672,0.118985416,0.037026464,0.077298254,0.340260774,0.07345065,0.157532605,0.035562139,0.067556561,0.243895591,0.068032313,0.125375112,347,7.07596848,500,9.96872,965,19.76365558,1272,25.31374751,1334,25.12564668,779,15.811909
871,EL19_6148-22-32,0.054147565,0.095061407,0.292307426,0.103162813,0.177471695,0.033553008,0.070591629,0.325755584,0.056845047,0.136394866,0.028128221,0.059414181,0.365551463,0.047619627,0.1210312,0.027385566,0.059806279,0.380430709,0.049035875,0.129423469,0.041149005,0.087008485,0.434889268,0.084804927,0.187415378,0.04152741,0.084907621,0.357002493,0.077013102,0.166789551,237,4.83286608,386,7.69585184,984,20.15278455,1515,30.14962852,1565,29.47648954,1257,25.51421003
872,EL19_6147-22-31,0.054822001,0.088259655,0.287853234,0.101319235,0.166029548,0.034162656,0.066320127,0.335675222,0.055335623,0.127892472,0.023497997,0.05324591,0.413781617,0.034878968,0.112296783,0.021788722,0.052589174,0.432368637,0.033042353,0.117130737,0.033300173,0.079450656,0.497256947,0.057475675,0.169233996,0.039446173,0.084882956,0.373693391,0.067531712,0.161069971,664,13.54018176,1033,20.59537552,1628,33.34220858,1750,34.82630358,1803,33.95917613,1663,33.7550766
873,EL19_6146-22-30,0.055869554,0.091291043,0.290073622,0.107253599,0.169395317,0.034446605,0.068951126,0.330599858,0.058380706,0.130900895,0.022790821,0.052132388,0.40565868,0.033805686,0.108463568,0.01887425,0.046039795,0.403581729,0.028624065,0.09988723,0.03068243,0.077162661,0.480608949,0.053457681,0.165280401,0.03180516,0.075084155,0.376394573,0.05326993,0.148276939,325,6.627348,695,13.8565208,1608,32.93259914,1688,33.59245739,1822,34.31703767,1639,33.26793178
874,EL19_6145-22-29,0.051685503,0.087149078,0.289037108,0.096779515,0.162504811,0.032831219,0.069171969,0.342497006,0.053643596,0.132830832,0.020143277,0.049935055,0.398009413,0.029780641,0.106416462,0.023392367,0.059244422,0.434962307,0.03752604,0.129538549,0.031334031,0.081151909,0.48767718,0.057887536,0.178035648,0.033280364,0.080262283,0.381403516,0.060954791,0.161789748,675,13.764492,1309,26.09810896,1654,33.87470085,1711,34.05017452,1785,33.62014942,1672,33.9377559
875,EL19_6144-22-28,0.058263948,0.097031341,0.284598623,0.108557575,0.177103763,0.036399305,0.074427658,0.316081836,0.060330026,0.141555064,0.024503711,0.054758058,0.327347229,0.039810424,0.111454592,0.027132407,0.065670799,0.38883622,0.047438313,0.137669095,0.029599514,0.072290845,0.373308907,0.056596141,0.152796724,0.032799951,0.076583036,0.316271043,0.061157278,0.148060512,312,6.36225408,535,10.6665304,1230,25.19098068,1346,26.78640264,1830,34.46771621,1652,33.53180189
876,EL19_6143-22-27,NA,NA,NA,NA,NA,0.064767913,0.122211395,0.462560851,0.103830268,0.223630052,0.029286723,0.05331267,0.252716221,0.047538515,0.101707209,0.030283068,0.055450889,0.257439615,0.055052351,0.098976557,0.023074963,0.038036906,0.179431935,0.045852484,0.071579668,0.027357447,0.045568571,0.175553743,0.0528687,0.081181818,NA,NA,41,0.81743504,2,0.040960944,171,3.403027378,542,10.20847114,221,4.485791899
877,EL19_6142-22-26,0.05335551,0.090968359,0.291422997,0.095835795,0.166179829,0.034809409,0.070501091,0.343026326,0.054437442,0.132327153,0.025304515,0.055648871,0.382790668,0.036842824,0.110759807,0.02481323,0.056079607,0.407327226,0.040003683,0.115736891,0.035967826,0.078275158,0.474461627,0.068977559,0.168779023,0.037989591,0.077866672,0.387349412,0.06985478,0.154655576,575,11.725308,991,19.75800304,1570,32.1543412,1683,33.49295367,1702,32.05685956,1592,32.31393983
878,EL19_6141-22-25,0.051436281,0.090742474,0.299542495,0.09616834,0.172497062,0.03337511,0.075715869,0.389373076,0.051222577,0.150079694,0.023410125,0.062489718,0.469948482,0.030314648,0.131606295,0.02282733,0.063208118,0.497805708,0.031841212,0.136979896,0.028323552,0.088118848,0.547462949,0.045180128,0.194796883,0.029526842,0.08559719,0.432878326,0.046593667,0.174619344,710,14.4782064,1344,26.79591936,1654,33.87470085,1690,33.63225888,1810,34.09101986,1696,34.42490073
879,EL19_6140-22-24,0.05390231,0.096737482,0.295124318,0.100866631,0.181958239,0.03693524,0.08141608,0.357599969,0.059078193,0.156884409,0.026430559,0.066394797,0.422596862,0.036038433,0.135152519,0.027854918,0.070124514,0.417623908,0.047667017,0.148453822,0.034068141,0.084126575,0.385438628,0.068336289,0.180734273,0.036687408,0.081555823,0.297756336,0.0726018,0.161335646,712,14.51899008,1327,26.45698288,1666,34.12046652,1747,34.76660134,1796,33.82733241,1413,28.68065137
880,EL19_6139-22-23,0.04836367,0.085804239,0.293573666,0.089141401,0.164636735,0.033234374,0.070323423,0.336010413,0.054238258,0.136431342,0.023650027,0.059497843,0.406092914,0.034134694,0.128246623,0.026017609,0.062485265,0.397296622,0.043730487,0.133416915,0.035157174,0.082702112,0.385696859,0.083273335,0.19190088,0.037102721,0.077561621,0.300974696,0.085654915,0.168182654,967,19.71890928,1369,27.29435536,1656,33.9156618,1688,33.59245739,1722,32.43355591,474,9.621110227
881,EL19_6138-22-22,0.051856617,0.086343349,0.298470085,0.097602057,0.166217,0.031361401,0.062097044,0.348532609,0.052033063,0.125452401,0.021677178,0.048027821,0.396329511,0.032814903,0.105011212,0.024715562,0.053182428,0.390931043,0.039882687,0.114666969,0.032944835,0.075567516,0.417698318,0.065925405,0.171047847,0.034167866,0.075002044,0.335123428,0.072328739,0.162702786,789,16.08916176,1185,23.6258664,1594,32.64587253,1715,34.1297775,1783,33.58247978,1333,27.0568353
882,EL19_6137-22-21,0.055399992,0.094548933,0.301820727,0.103461099,0.178238461,0.040150864,0.085449891,0.383759585,0.061787104,0.16209236,0.031643462,0.070334264,0.397931678,0.048175078,0.141098335,0.033234288,0.071912318,0.352888392,0.059527697,0.139475336,0.026699349,0.050408554,0.219392136,0.063862403,0.102739976,NA,NA,NA,NA,NA,761,15.51819024,1161,23.14736784,1112,22.77428498,1338,26.62719668,645,12.14845735,NA,NA
883,EL19_6136-22-20,0.061177724,0.099028714,0.286875401,0.116204319,0.180011596,0.036837152,0.069759778,0.306946408,0.065540768,0.130280505,0.022323486,0.04713917,0.321053874,0.039510154,0.099534619,0.032775859,0.06474977,0.345922866,0.065859088,0.129217348,0.037087332,0.069700611,0.295884125,0.087130847,0.143556268,NA,NA,NA,NA,NA,404,8.23830336,495,9.8690328,906,18.55530772,912,18.14947935,209,3.936476878,NA,NA
884,EL19_6135-22-19,0.055810406,0.095365784,0.305226222,0.10435628,0.178604634,0.032888248,0.071942682,0.342840207,0.054941947,0.13879925,0.023868839,0.056845034,0.388776181,0.037304374,0.122723873,0.027211608,0.066897343,0.407685665,0.048194404,0.14036852,0.038013966,0.088392125,0.417762926,0.078329914,0.18634254,0.050123278,0.1108701,0.382829096,0.098758387,0.21070426,687,14.00919408,1153,22.98786832,1615,33.07596244,1693,33.69196112,1729,32.56539963,681,13.82273431
885,EL19_6134-22-18,0.05491957,0.093960249,0.302391391,0.101504707,0.178580957,0.040880282,0.088869391,0.40647722,0.060846855,0.17070146,0.027644781,0.063818653,0.432203418,0.040494135,0.136854931,0.026981359,0.065899434,0.429368038,0.044910102,0.138948676,0.040514835,0.096828785,0.502474062,0.079136785,0.212718922,0.040297019,0.091381759,0.382970285,0.079896973,0.187624409,818,16.68052512,1465,29.2083496,1626,33.30124763,1700,33.83126633,1789,33.69548869,1581,32.09066512
886,EL19_6133-22-17,0.052970434,0.088396814,0.290497343,0.099148421,0.165835406,0.032949552,0.06890657,0.361515154,0.053439578,0.133202719,0.022344311,0.052319332,0.439363666,0.03155524,0.114686517,0.024036721,0.057954895,0.441298194,0.035082372,0.11990149,0.034575082,0.085610475,0.501789529,0.060737695,0.186469673,0.041441052,0.093899951,0.385277416,0.07893241,0.185529368,882,17.98560288,1487,29.64697328,1668,34.16142746,1741,34.64719687,1794,33.78966277,1680,34.10013751
887,EL19_6132-22-16,0.050176016,0.087679843,0.302782049,0.093486195,0.168508172,0.030147621,0.069566169,0.375228373,0.046109182,0.139683975,0.020553003,0.05167558,0.432091076,0.028244588,0.115471801,0.020910689,0.054488321,0.441880335,0.030130537,0.119931801,0.02866264,0.075016571,0.496913054,0.048372236,0.174376029,0.032215376,0.082818142,0.410894716,0.055463275,0.174704616,1131,23.06317104,1675,33.395212,1668,34.16142746,1689,33.61235814,1833,34.52422066,1687,34.24222142
888,EL19_6131-22-15,0.055261509,0.09174852,0.300368036,0.102611764,0.172235585,0.02972547,0.061501898,0.334280802,0.049135087,0.12186424,0.02550997,0.059629151,0.438978315,0.035906097,0.127718998,0.028859867,0.07215357,0.423483728,0.045119368,0.143661772,0.036200396,0.081765652,0.378088641,0.084731806,0.177973133,0.024843162,0.049243724,0.219445018,0.05985849,0.105325384,646,13.17312864,1130,22.5293072,1613,33.0350015,1715,34.1297775,1632,30.73842232,500,10.14885045
889,EL19_6130-22-14,0.053276093,0.090865166,0.304547684,0.097552577,0.168909827,0.034341861,0.070950131,0.360498232,0.054253055,0.134427578,0.025729402,0.061474075,0.430283612,0.036995428,0.127128805,0.026459756,0.06238844,0.41843224,0.041228813,0.125012751,0.033341648,0.077359152,0.427204108,0.068215333,0.176382858,0.038887716,0.077519633,0.33114486,0.086837956,0.17208462,865,17.6389416,1289,25.69936016,1645,33.6903766,1701,33.85116708,1823,34.33587248,1121,22.75372271
890,EL19_6129-22-13,0.052413236,0.089134606,0.292448178,0.099088374,0.164196369,0.031896999,0.069647457,0.351432682,0.052737736,0.13254165,0.021245014,0.053467423,0.419508096,0.031329589,0.113895769,0.019836294,0.051894382,0.41297307,0.029245583,0.110265915,0.026740139,0.077864422,0.500030348,0.048022297,0.177298317,0.033955997,0.089010531,0.404166768,0.062023892,0.179638163,667,13.60135728,1380,27.5136672,1652,33.83373991,1739,34.60739538,1799,33.88383686,1681,34.12043521
891,EL19_6128-22-12,0.051017565,0.085617057,0.285416535,0.097022274,0.161001703,0.031027347,0.067043448,0.355508301,0.050389302,0.131458557,0.02296505,0.056756309,0.455931353,0.03073729,0.123097706,0.024037211,0.065541544,0.466695965,0.032695647,0.136761494,0.036460718,0.108175402,0.582437419,0.063505352,0.234667437,0.037013869,0.106182811,0.459340524,0.063775024,0.209207684,1033,21.06477072,1499,29.88622256,1666,34.12046652,1689,33.61235814,1808,34.05335022,1672,33.9377559
892,EL19_6127-22-11,0.046915405,0.080820149,0.283144882,0.088182785,0.15578659,0.030737282,0.06282983,0.325320843,0.05112062,0.121606941,0.018863083,0.044862448,0.370733683,0.027426677,0.096345984,0.021477178,0.049457387,0.372677629,0.034927532,0.101660978,0.021723177,0.057489354,0.408453717,0.03794625,0.129957559,0.027860036,0.065248911,0.332263688,0.050954111,0.129586091,884,18.02638656,1205,24.0246152,1593,32.62539206,1582,31.48297843,1819,34.26053321,1664,33.7753743
893,EL19_6126-22-10,0.051687122,0.083857823,0.287895211,0.09746192,0.158565973,0.031837623,0.062912457,0.343979788,0.052801372,0.121749443,0.022496945,0.050029099,0.434724571,0.030721534,0.106877593,0.021539552,0.047979187,0.428900462,0.03184626,0.105166112,0.029384242,0.065767916,0.521539343,0.0461982,0.145920246,0.030025095,0.064217102,0.410692337,0.045815353,0.127690855,866,17.65933344,1465,29.2083496,1666,34.12046652,1736,34.54769315,1789,33.69548869,1676,34.01894671
894,EL19_6125-22-9,0.053939146,0.087924409,0.286686617,0.102606231,0.166751347,0.031803356,0.064463561,0.318087093,0.054947493,0.125470806,0.020582926,0.045671717,0.338393716,0.034021358,0.096965375,0.021418965,0.048413945,0.331808558,0.03839942,0.10087509,0.027505289,0.059044126,0.34074089,0.062841831,0.135126392,0.032251824,0.061660347,0.24951581,0.068690298,0.119750213,599,12.21471216,945,18.8408808,1557,31.88809506,1677,33.3735492,1825,34.37354212,1376,27.92963644
895,EL19_6124-22-8,0.059101573,0.094315408,0.300997269,0.113042872,0.177195914,0.033192247,0.063828953,0.325225823,0.058184025,0.122649035,0.021627221,0.047251859,0.36727385,0.035646322,0.100190724,0.023209937,0.05315411,0.399927886,0.0365697,0.10966098,0.031887678,0.078956665,0.493604976,0.059370613,0.176506057,0.038749015,0.086161913,0.393364002,0.068179638,0.167832447,369,7.52458896,683,13.61727152,1579,32.33866545,1710,34.03027378,1785,33.62014942,1665,33.795672
896,EL19_6123-22-7,0.062875947,0.100592809,0.31925997,0.116705945,0.189871231,0.034265003,0.06830959,0.354794751,0.057916785,0.136593979,0.023937745,0.054645039,0.410405732,0.036882344,0.118952168,0.023284523,0.054747038,0.415833821,0.033374927,0.116580161,0.0357259,0.088414075,0.505786672,0.064470276,0.195950999,0.038890955,0.08758783,0.398113391,0.071079451,0.175322731,430,8.7684912,825,16.448388,1509,30.9050324,1700,33.83126633,1800,33.90267168,1620,32.88227546
897,EL19_6122-22-6,0.061556759,0.105642585,0.314214933,0.118452723,0.197344572,0.035105636,0.080890795,0.361946478,0.060665783,0.157643987,0.02407029,0.05728969,0.377835829,0.040583379,0.122756425,0.024272899,0.057665436,0.380475229,0.041492732,0.120267976,0.03595741,0.087543288,0.442294064,0.074937991,0.187961916,0.038336549,0.075995151,0.292891979,0.077186779,0.150896718,313,6.38264592,735,14.6540184,1149,23.53206244,1522,30.28893374,1685,31.73666766,658,13.35588719
898,EL19_6121-22-5,0.061844069,0.102740019,0.333968381,0.114370893,0.193718225,0.034860621,0.071304375,0.35996443,0.05832889,0.139370101,0.02395897,0.054849255,0.412121252,0.036959246,0.119244487,0.02248688,0.052725057,0.413006111,0.034239581,0.112447019,0.036768657,0.087856214,0.55781825,0.064756186,0.196773098,0.038119429,0.084081138,0.434251028,0.063628615,0.169453965,517,10.54258128,959,19.12000496,1404,28.75458283,1668,33.19444249,1798,33.86500204,1652,33.53180189
899,EL19_6120-22-4,0.062523574,0.106952315,0.346056398,0.114207728,0.2000968,0.040261256,0.08449687,0.394357473,0.064057536,0.157649274,0.031949826,0.070143936,0.4228504,0.048293953,0.142299388,0.036621363,0.076299092,0.390228403,0.060781318,0.147762952,0.043537465,0.094630533,0.422239888,0.088503388,0.195396377,0.047789087,0.096043375,0.347504013,0.088649949,0.180361347,422,8.60535648,686,13.67708384,1143,23.40917961,1444,28.73667564,1731,32.60306927,1114,22.6116388
900,EL19_6119-22-3,0.064680385,0.110656041,0.347672934,0.12132178,0.205473832,0.037851692,0.082036777,0.370919571,0.065647668,0.152077412,0.027041023,0.066445993,0.410061002,0.043899939,0.137154617,0.035560998,0.075994816,0.376241723,0.064590565,0.14751173,0.043374527,0.098468484,0.432595845,0.101363535,0.214979538,0.048543817,0.099653309,0.348472769,0.102576919,0.19606973,560,11.4194304,941,18.76113104,1438,29.45091888,1592,31.68198588,1475,27.78135596,589,11.95534583
901,EL19_fill-22-2,0.067724982,0.113042392,0.347661767,0.125958679,0.209743235,0.037646926,0.079628267,0.369756729,0.065323488,0.153545053,0.026060677,0.064624507,0.405076753,0.042035553,0.139541481,0.031903713,0.070857724,0.388540412,0.054280536,0.139981514,0.03693917,0.095322634,0.483286427,0.077317863,0.22085517,0.044178903,0.096149316,0.389887193,0.086777691,0.202547802,473,9.64534032,747,14.89326768,1483,30.37254012,1670,33.23424398,1794,33.78966277,1379,27.99052954
902,EL19_fill-22-1,0.071419741,0.120565787,0.357694678,0.134244344,0.223192814,0.041943,0.086947104,0.365797547,0.07520265,0.168501264,0.027889821,0.065594175,0.382771564,0.044687673,0.143983002,0.032824697,0.07210572,0.380535078,0.056100007,0.145097225,0.033845314,0.085151169,0.436946074,0.06581479,0.196667488,0.041922597,0.091529687,0.386227582,0.078869717,0.198598123,261,5.32227024,415,8.2740376,1308,26.78845751,1465,29.15459128,1668,31.41647576,1405,28.51826976
903,EL19_fill-23-1,0.06457384,0.110031154,0.358456759,0.119782487,0.208798109,0.035889877,0.077228111,0.38093131,0.061164421,0.151855789,0.02798386,0.065259367,0.413343792,0.04445189,0.141340605,0.029769012,0.067535569,0.398092911,0.04821673,0.13628959,0.030858065,0.081626195,0.456997872,0.058169199,0.18963365,0.041069784,0.091253621,0.388758687,0.073200777,0.188435487,459,9.35985456,752,14.99295488,1431,29.30755558,1598,31.80139035,1772,33.37529679,1632,33.12584787
904,EL19_fill-23-2,0.06739451,0.113588796,0.348822874,0.126617283,0.21368304,0.036420202,0.075277451,0.367780178,0.063557381,0.145852348,0.026426215,0.062206252,0.411246494,0.043260436,0.134428349,0.030395213,0.065969357,0.378263678,0.05244371,0.130451358,0.038581537,0.095949038,0.486904194,0.085476599,0.226102479,0.040606742,0.084583965,0.356531814,0.082833532,0.186202239,379,7.72850736,699,13.93627056,1488,30.47494248,1674,33.31384696,1730,32.58423445,1517,30.79161227
905,EL19_6196-23-3,0.064654176,0.109980641,0.341401606,0.121186886,0.206869505,0.038877151,0.079928653,0.361402722,0.067276734,0.153014555,0.027101782,0.060710695,0.400966304,0.04464303,0.130375781,0.027738245,0.063168954,0.383876372,0.046586688,0.127989723,0.03675206,0.086139158,0.449431632,0.07261392,0.182732038,0.038887376,0.083341661,0.356174121,0.067279221,0.159735118,446,9.09476064,905,18.0433832,1453,29.75812596,1750,34.82630358,1735,32.67840854,1537,31.19756628
906,EL19_6195-23-4,0.058877106,0.101201386,0.331583988,0.108948009,0.191552446,0.036353144,0.080327807,0.376675812,0.060383415,0.154596977,0.027437663,0.061481402,0.388478657,0.044001144,0.128297445,0.027979377,0.065409062,0.418378164,0.044584411,0.131245284,0.036976733,0.091536457,0.488809699,0.073439244,0.194671479,0.043366308,0.096928953,0.403812742,0.079441137,0.184927912,535,10.9096344,941,18.76113104,1487,30.45446201,1666,33.154641,1826,34.39237694,1553,31.5223295
907,EL19_6194-23-5,0.063559363,0.105792237,0.317413918,0.119759401,0.195881495,0.035984703,0.076152452,0.345878628,0.062817492,0.144694574,0.023158915,0.053756432,0.354874157,0.038839391,0.113862606,0.028097433,0.063739142,0.369563013,0.04844145,0.12984304,0.038644813,0.092915146,0.432419261,0.0819629,0.193380085,0.040564223,0.088494969,0.332006845,0.075430283,0.164814122,211,4.30267824,489,9.74940816,1158,23.71638669,1713,34.08997601,1773,33.3941316,1533,31.11637548
908,EL19_6193-23-6,0.059646253,0.095565802,0.323575543,0.112306268,0.181209736,0.03252404,0.064136528,0.350285491,0.055199485,0.125067001,0.020185963,0.044766698,0.361196061,0.032648687,0.095924782,0.019947196,0.045976241,0.365706037,0.03120925,0.094631137,0.024606898,0.063124828,0.446610959,0.044825417,0.145450797,0.027757482,0.060982388,0.330084482,0.050349258,0.126602938,432,8.80927488,733,14.61414352,1514,31.00743476,1712,34.07007527,1833,34.52422066,1682,34.14073291
909,EL19_6192-23-7,0.055402343,0.094827296,0.309326547,0.104358352,0.179275517,0.033348239,0.069293925,0.344006026,0.056572529,0.132922838,0.021355368,0.05188523,0.394469629,0.032370473,0.109239993,0.022424331,0.055887918,0.414437931,0.032620925,0.115002702,0.03193759,0.086733873,0.4921257,0.061448194,0.188532851,0.039533482,0.091232371,0.367418745,0.07690046,0.176657607,716,14.60055744,1256,25.04142464,1646,33.71085708,1714,34.10987676,1794,33.78966277,1606,32.59810765
910,EL19_6191-23-8,0.050666505,0.085212382,0.297418333,0.094441755,0.162389374,0.029543526,0.060155189,0.335718792,0.049562955,0.117352669,0.02416571,0.056775512,0.421434031,0.036660079,0.118333711,0.026814252,0.061291593,0.392295554,0.048120254,0.123751441,0.034825466,0.080868023,0.435830899,0.068436635,0.168630045,0.035222491,0.074931417,0.318828968,0.06488368,0.140192983,909,18.53618256,1417,28.25135248,1632,33.42413047,1697,33.7715641,1814,34.16635913,1654,33.57239729
911,EL19_6190-23-9,0.055058068,0.091617401,0.293875864,0.100305893,0.171108604,0.032832303,0.072261109,0.364345519,0.0509125,0.140062006,0.02308722,0.057056016,0.425992316,0.030975821,0.11926172,0.023645285,0.058462067,0.402368102,0.036448595,0.118333298,0.028778235,0.07277857,0.437219733,0.05155293,0.155489801,0.032866995,0.076325104,0.337156135,0.058162832,0.144493788,771,15.72210864,1491,29.72672304,1668,34.16142746,1714,34.10987676,1812,34.12868949,1676,34.01894671
912,EL19_6189-23-10,0.051958133,0.084970683,0.291874256,0.097450648,0.161105464,0.033550464,0.069420155,0.365137664,0.052775648,0.133365675,0.021344145,0.049627405,0.433550837,0.028328858,0.104875812,0.022774119,0.05422818,0.443004409,0.032689617,0.112150686,0.030500077,0.07429688,0.506504472,0.049291128,0.161210007,0.034429417,0.080843471,0.394289282,0.057079848,0.157246556,981,20.00439504,1526,30.42453344,1666,34.12046652,1745,34.72679985,1794,33.78966277,1690,34.30311452
913,EL19_6188-23-11,0.049961453,0.085133235,0.286538675,0.093382933,0.161167315,0.030116464,0.064922143,0.34004888,0.049529341,0.12592684,0.018035457,0.046416076,0.406941176,0.026507204,0.101850857,0.019826724,0.050771647,0.398731058,0.031437718,0.107390195,0.025152339,0.070164504,0.465346722,0.045086006,0.157360891,0.030730608,0.074504559,0.348367835,0.05721032,0.146777837,929,18.94401936,1417,28.25135248,1659,33.97710321,1667,33.17454175,1832,34.50538584,1678,34.05954211
914,EL19_6187-23-12,0.049750534,0.08217957,0.291673428,0.092363175,0.156102479,0.030543295,0.0609038,0.347054807,0.050050331,0.11850727,0.019586555,0.046422656,0.433611244,0.027529209,0.103237903,0.019212867,0.0463882,0.435755276,0.029213444,0.102987481,0.02493019,0.058902767,0.51253653,0.041375425,0.142187544,0.027968201,0.060616551,0.385782573,0.046991916,0.127228081,834,17.00679456,1361,27.13485584,1649,33.77229849,1736,34.54769315,1785,33.62014942,1687,34.24222142
915,EL19_6186-23-13,0.053112478,0.091690024,0.295654291,0.098898333,0.169368856,0.029036598,0.062694261,0.323523237,0.049057462,0.122057365,0.018175472,0.045912764,0.367713798,0.030146852,0.10116995,0.01741647,0.043558496,0.358536906,0.031120982,0.096517581,0.022758038,0.057184937,0.386516735,0.050075266,0.135210513,0.024417714,0.054174344,0.281483217,0.052565569,0.115041687,604,12.31667136,1044,20.81468736,1541,31.56040751,1705,33.93077005,1827,34.41121176,1701,34.52638923
916,EL19_6185-23-14,0.050662268,0.084093623,0.291202287,0.093884622,0.158406156,0.030756376,0.063120626,0.350506635,0.04954749,0.123369577,0.018630348,0.043635721,0.386362112,0.029074476,0.096033514,0.015985015,0.042024269,0.400652429,0.024634407,0.091563617,0.02214882,0.060448358,0.476006371,0.042206307,0.144125739,0.029320787,0.070790431,0.373716015,0.053621937,0.145479444,978,19.94321952,1502,29.94603488,1644,33.66989613,1720,34.22928123,1798,33.86500204,1676,34.01894671
