id,BLUE_7_2,GREEN_7_2,NIR_7_2,RED_7_2,REDEDGE_7_2,BLUE_7_15,GREEN_7_15,NIR_7_15,RED_7_15,REDEDGE_7_15,BLUE_7_28,GREEN_7_28,NIR_7_28,RED_7_28,REDEDGE_7_28,BLUE_8_12,GREEN_8_12,NIR_8_12,RED_8_12,REDEDGE_8_12,BLUE_9_2,GREEN_9_2,NIR_9_2,RED_9_2,REDEDGE_9_2,BLUE_9_11,GREEN_9_11,NIR_9_11,RED_9_11,REDEDGE_9_11,COUNT_7_2,AREA_7_2,COUNT_7_15,AREA_7_15,COUNT_7_28,AREA_7_28,COUNT_8_12,AREA_8_12,COUNT_9_2,AREA_9_2,COUNT_9_11,AREA_9_11
MIH119_1094-5-21,0.0559075367488679,0.100031232482904,0.359550551977817,0.102904208104779,0.191538058400378,0.0253664396099384,0.0640856706823557,0.463250748207501,0.0322451168611223,0.130982171050656,0.0202271378742353,0.0490904869986167,0.505335166156219,0.0230287537364207,0.105865724493359,0.0276717844121716,0.0632163932599626,0.438827054008507,0.0439966290515959,0.128487383685313,0.0392404147934089,0.0982969430503105,0.622277095245267,0.0655012652920528,0.217571870433303,0.0398635029437888,0.0922341131731795,0.414244065585646,0.0619941578468181,0.172397883606225,3454,70.4334153598571,4158,82.8998755198606,4083,83.6217675839158,4139,82.3691831407661,4435,83.5324160556826,4120,83.6265277076727
MIH119_1093-5-22,0.0560521629776912,0.0996981650780531,0.353667592301357,0.104136611014257,0.190240352660445,0.0258516203205919,0.067807013321245,0.452773769716568,0.0344332367610906,0.138224742499594,0.0205099531424268,0.0530067408836319,0.499665903248915,0.0239819576995739,0.114098164029237,0.0234339341331934,0.0576514747980916,0.438957692085646,0.0362062773272203,0.122884378084075,0.031828390996734,0.0841278734602627,0.563602926851773,0.0534640202371145,0.191091965270383,0.0335139587329006,0.081522835458357,0.388405674668488,0.0534628409900456,0.156467339188924,3261,66.4977902398651,4219,84.1160593598586,4080,83.5603261676161,4255,84.6776695491568,4426,83.3629026972833,4121,83.6468254085726
MIH119_1092-5-23,0.0513773167448754,0.0947296707359351,0.356060967194396,0.0944711246454222,0.183978726928209,0.0229499158382803,0.0625095384299856,0.443736637381349,0.0300302824183568,0.130083733315796,0.0180459386840298,0.0488999858681186,0.496710358552781,0.0205447703567973,0.107098054132589,0.0229791294600091,0.0592667422512094,0.470278104523899,0.0324475374122078,0.126834314886462,0.0327718192176641,0.0914930293267867,0.610870990377461,0.0501033511733341,0.21104817247983,0.0364818247371877,0.0946554586266906,0.458320291470162,0.0575587292502615,0.184312931755754,3066,62.5213814398731,4121,82.1621902398619,4080,83.5603261676161,4157,82.7273965489647,4423,83.3063982444835,4121,83.6468254085726
MIH119_1091-5-24,0.053244625919607,0.0979682344158358,0.35968634609884,0.098689915068101,0.189736773702521,0.0245276694496621,0.0607862872452701,0.4539632974756,0.0316144173229206,0.125448362097826,0.0222453208925583,0.053277089570121,0.503666481696913,0.0272168922111147,0.113122612452868,0.0250652260822623,0.0568257216140048,0.445646576300408,0.0394074620015956,0.119971078812837,0.0353035866967492,0.0878627405521522,0.551224057047103,0.0590758917728837,0.196083556372273,0.0360882965305932,0.0850076293857053,0.390516331459056,0.0647181270381457,0.167220171773806,3289,67.0687617598639,4198,83.6973731198593,4073,83.4169628629168,4239,84.3592576307581,4462,84.0409561308807,4128,83.7889093148721
MIH119_1090-5-25,0.0540009361416879,0.0979055994718736,0.35274553780489,0.0999264629716504,0.187657606432513,0.0252660189848214,0.0631968024318176,0.463766763126209,0.0321662887669885,0.129593018274361,0.0224177373973243,0.0535772760335155,0.514923406822871,0.0267935738007083,0.112451990008413,0.0250368565514901,0.0573114973394721,0.453551980968588,0.0393497338215832,0.119266336561361,0.0341006724998408,0.0836866771917368,0.53776137264845,0.0558521136748073,0.181237269652333,0.0392984205041281,0.0911955770722704,0.401441249548093,0.0680734738009838,0.173419160070686,3144,64.1119449598699,4168,83.0992499198603,4046,82.8639901162193,4154,82.6676943142649,4387,82.6283448108861,4138,83.9918863238713
MIH119_1089-5-26,0.0544905926479881,0.097609957266185,0.345711024978347,0.101573874818941,0.187494459766908,0.0273832157901126,0.0704571734542797,0.44693889546894,0.0367137632800077,0.142501175517807,0.0214240371837275,0.0553246145599323,0.50739487954077,0.0253788644063056,0.116954770867284,0.0234612412221687,0.0580638889673295,0.443266136534788,0.0349260201985968,0.12439056672735,0.0322901610970953,0.0866467175387967,0.538652490942592,0.0515550670154516,0.187404651305455,0.0371570943188932,0.0920327370755964,0.4135528496345,0.0597702564852745,0.175647040392484,2718,55.4250211198875,4175,83.2388119998601,4046,82.8639901162193,4181,83.2050144265627,4478,84.3423132124796,4083,82.8755127743757
MIH119_1088-5-27,0.0538667007432421,0.0967065136633789,0.345798784558332,0.101154176723642,0.184777173702375,0.0258886220801403,0.0641017784840044,0.432119058749255,0.0354998164264595,0.130150552460376,0.0218107826881521,0.0537829233181602,0.496324212273879,0.0271227799263583,0.11439449902924,0.023877312092994,0.0557888137543821,0.425546081447829,0.0387925025135759,0.117989244937826,0.0309765803788051,0.0779728328130458,0.494890676633231,0.0527237752931715,0.167634989278691,0.0366450832474192,0.0862332100792806,0.380786475181287,0.0627831610709465,0.163156192347992,3030,61.7872751998746,4250,84.7341199998576,4072,83.3964823908168,4185,83.2846174061624,4361,82.1386395532879,4080,82.8146196716759
MIH119_1087-5-28,0.0579998268115746,0.105988331293848,0.358182459704865,0.108949507741418,0.198987965659965,0.0263575446285391,0.063763233224334,0.424808945692985,0.037482071046802,0.127891504796369,0.0197022801259414,0.0495549463530016,0.491937761666144,0.0234313628096453,0.106108281461011,0.0237523543215301,0.0571931016732411,0.430961702846619,0.036612491731992,0.120206743394395,0.0318650695096319,0.0822796998977433,0.506781189878987,0.0511715426849841,0.172217901957962,0.0367401388932622,0.0869445848566316,0.386975273961092,0.0588780223958048,0.164085132192236,2696,54.9764006398885,4122,82.1821276798618,4080,83.5603261676161,4150,82.5880913346652,4442,83.6642597788821,4080,82.8146196716759
MIH119_1086-5-29,0.0566452369537062,0.104939673990334,0.361888704320554,0.105480371061887,0.19831302598194,0.0257369622089797,0.0636849403474458,0.435318035593886,0.0356319318324863,0.129101909876182,0.0200670720851113,0.0508222865963758,0.503393004612813,0.0242818157002968,0.109867695355961,0.0264377227044281,0.0617937489485039,0.450729303363491,0.0410694620026385,0.128458595850012,0.036467686496354,0.0945890663103859,0.564656198455011,0.0585955610217688,0.195704672672989,0.0423191311319505,0.10031557741721,0.421266143608327,0.0690552023326175,0.187619832453921,2774,56.5669641598852,4201,83.7571854398592,4084,83.6422480560157,4250,84.5781658246572,4433,83.4947464204828,4080,82.8146196716759
MIH119_1085-5-30,0.0564385761631846,0.101825941857759,0.358990981027088,0.105227221433779,0.192508388707885,0.0262941245998101,0.0668912283056566,0.442050522000564,0.0358740184992766,0.135802677291639,0.0191882857086856,0.049426081848789,0.494913551289458,0.0231957870986958,0.107366023915029,0.0228173435414952,0.0561073312754304,0.46246952895598,0.0341618269158973,0.119815090870767,0.0319476780345397,0.0859792269471074,0.573752521753203,0.050531846304522,0.182988084260496,0.0380291266104855,0.0946249153854814,0.427636940794463,0.0618100887056302,0.181428146653317,2973,60.624940319877,4165,83.0394375998604,4083,83.6217675839158,4153,82.647793569365,4416,83.174554521284,4081,82.8349173725758
MIH119_fill-5-31,0.0575444761005479,0.106179255169008,0.342488957101869,0.107651464809431,0.194829762362405,0.0259360782243984,0.0645079792424516,0.397981095669072,0.0388728823882632,0.126752248142816,0.0168148389841798,0.0453051148503488,0.476654692986625,0.0206517497488583,0.098753055441422,0.0182236443439882,0.0480173508948997,0.441235913488344,0.0260461527062262,0.10272807872084,0.0245971488795541,0.0712098201378447,0.561623455154016,0.0376058214171154,0.156025611350867,0.0304804423296618,0.077529176283415,0.430210935088148,0.0472316053792164,0.151596753143525,2213,45.1271419199084,4155,82.8400631998607,4072,83.3964823908168,4243,84.4388606103577,4470,84.1916346716801,4115,83.5250392031731
MIH119_fill-5-32,0.0538605818069984,0.100484859158769,0.352611981283806,0.0986286460263409,0.186905475234426,0.0235812348474858,0.058890628255771,0.432160777724772,0.0315518053575848,0.119990653866856,0.0167635012176578,0.0429524065577138,0.487357593244976,0.0198897974719696,0.0929352874888314,0.0223378726062673,0.0528555577638852,0.443934403489403,0.0321526152935313,0.107265175862992,0.0281430882214649,0.0749788616031204,0.549538516372306,0.0468119955596144,0.163009772655558,0.0361343785430396,0.0853984762785858,0.423165278489057,0.0608670304595138,0.163270644832804,2919,59.5237809598792,4211,83.9565598398589,4050,82.9459120046189,4142,82.4288853754659,4380,82.4965010876866,4149,84.2151610337704
MIH119_fill-5-33,0.0617280198189151,0.110108646544413,0.347585206617138,0.115719008118028,0.20064528821017,0.0346592562530999,0.0752043883423346,0.392649073040278,0.0564843866033651,0.144139729318318,0.0210448939732289,0.0534726105479509,0.466255699780053,0.0285602337410492,0.115543567100538,0.0256414460413639,0.0600332246065822,0.409909763378543,0.0414212893102928,0.124522552652928,0.0358751533326259,0.0888524563630367,0.488508374168478,0.0701276408363234,0.193138208052383,0.0379030113049683,0.0823489294070931,0.347428145060695,0.0770710272759706,0.163597950205496,1837,37.459810079924,3973,79.2114491198668,4049,82.925431532519,4193,83.4438233653618,4362,82.1574743708879,4120,83.6265277076727
MIH119_1328-5-34,0.0659813890215691,0.115960744024759,0.345578634526459,0.125225521466176,0.206178562920218,0.0410628141321902,0.0823842130435029,0.341024096132323,0.0716950289296755,0.149008426890661,0.0256164867775161,0.0593156941216203,0.39435871882152,0.0418819291055014,0.122857129673792,0.0292166692131039,0.0666291669800642,0.389803607712855,0.0508032948609065,0.135189181096153,0.0384120869646914,0.0938680311273474,0.476902328744778,0.0708008835411732,0.199843889488342,0.0432235380136122,0.0924425558307974,0.353775200588383,0.0837647464461724,0.178461193315209,1038,21.1667299199571,2866,57.1407030399039,3950,80.8978647946283,4105,81.6925578141689,4092,77.0720736189072,4121,83.6468254085726
MIH119_1327-5-35,0.0631091973309016,0.110989617958533,0.350442684689358,0.119824308335589,0.203824782577716,0.0376982660964131,0.076398078630066,0.33728571733525,0.0637496063446293,0.141525943556022,0.0262943641484733,0.0610372350997436,0.387825252289332,0.040788847086648,0.12680936522935,0.0330537488909707,0.0711908625021986,0.379866306718587,0.0592036418056829,0.139821427094422,0.0349603403022814,0.0838594947273503,0.453995491687409,0.0627350437712527,0.183772278074733,0.0422665847870279,0.0869000433186495,0.368370309044352,0.0796872299809788,0.178104372271012,1243,25.3470571199486,2172,43.3041196799272,3502,71.7226132938705,3566,70.9660563131123,4175,78.6353634797012,4076,82.7334288680762
MIH119_1326-5-36,0.0684243963797623,0.119364680899413,0.341369597800784,0.134602757078726,0.213096383746586,0.0429728739678043,0.0897210869963651,0.334095781367936,0.075746288990015,0.161552435093342,0.0286050257686259,0.0645109313450625,0.362225195541427,0.0493157593006897,0.132905539050209,0.032551637423331,0.0737640385407645,0.375999405534035,0.061548886126858,0.144533596114143,0.0370785046060855,0.0886750103546484,0.419807762440942,0.0715700414463628,0.183857895891746,0.044878294904852,0.0922857964373938,0.330560704631422,0.0880101171551488,0.169380574012596,526,10.7261078399782,1460,29.1086623999511,2434,49.849469091171,2639,52.5180657908871,3157,59.4615191629741,3980,80.7848495816838
MIH119_1325-5-37,0.0673723191634003,0.113512074461054,0.355340666431823,0.128937897277284,0.207721062082583,0.0419258798821218,0.0803147086249043,0.342572200984679,0.070901720062882,0.146665693229289,0.0261574481654493,0.0548459108377101,0.354097379397543,0.0420253080581433,0.111924305089865,0.0327747224612606,0.0687305096911728,0.374618914227903,0.0619764281848533,0.131178401586387,0.0307530110704606,0.0663150062878626,0.356381328113667,0.061403531564499,0.136917782517911,0.0413664404595431,0.0784997636834446,0.295760394944426,0.0830369279742965,0.142520183566275,1146,23.3690486399526,2666,53.1532150399106,3651,74.7742036367565,3687,73.3740464460026,3465,65.262642983752,4036,81.9215208320794
MIH119_1324-5-38,0.0703930412013989,0.118587440151279,0.35535903421499,0.13144025491961,0.212792458221064,0.0426233225269361,0.0832679284820536,0.345000565618473,0.0715756101512057,0.151690714412453,0.0289249570452502,0.0615604661642979,0.378988447705405,0.0463173186929097,0.1250697992737,0.0342696982899274,0.0736869664658032,0.402610521301684,0.0632434850795629,0.142122377557292,0.0354147216856533,0.0794948781746843,0.412428847899782,0.0666517979048035,0.165510555493918,0.0431090007816988,0.086209113664825,0.339406498182242,0.0789105321352298,0.157355757601677,885,18.0467783999634,1973,39.3365691199339,2944,60.294509862123,3694,73.513351660302,3878,73.0414226525225,4095,83.1190851851747
MIH119_1323-5-39,0.0644088879815842,0.114198607879511,0.357410927953427,0.119108983351473,0.208326201925152,0.0396478871711069,0.0806592059150248,0.341701006228644,0.0655385208064199,0.148492462372821,0.0243043490937942,0.0549907795027069,0.351837872151429,0.0379821572849043,0.113501433309956,0.0328288756422337,0.0736195364814444,0.428753366786184,0.0595920534121025,0.147533371964277,0.0314936919324625,0.0772844750737993,0.420551477108561,0.05643575173994,0.164878826318956,0.0405777074699227,0.0893894255148524,0.37546815756177,0.0712844651071197,0.168503375328824,1140,23.2466975999528,2314,46.1352361599224,3328,68.1590111484869,3712,73.8715650685006,3899,73.436953822121,4087,82.9567035779753
MIH119_1322-5-40,0.0668344096885514,0.117340781055775,0.352579885106726,0.124172712171201,0.213618668391533,0.0414804249427653,0.0870216138948035,0.336843858653378,0.0693887486987611,0.162894433283288,0.0267109923683204,0.0613577036698171,0.343461808415672,0.0429465608667012,0.12822846427766,0.0384989197381777,0.0907147712596844,0.486081391123383,0.0701160262738831,0.186850275216983,0.0410658156252885,0.0934547433649343,0.47061874667015,0.0736099448833595,0.198119863008381,0.0504993568819687,0.0985246261232493,0.376585939898462,0.0909162819153088,0.181568011204115,485,9.89004239997993,1012,20.1766892799661,1301,26.6450942019776,1823,36.2790579525529,1890,35.5978052638647,2981,60.5074463826632
MIH119_1335-6-40,0.0684268986390219,0.118166136219329,0.352683998328577,0.125974799238598,0.213810745110353,0.0440172599007686,0.0887478087709543,0.337246110699546,0.0729342664736257,0.162528732912221,0.0276821237988459,0.0624425268776538,0.350163243559044,0.0445293228312286,0.130365169199513,0.0358808778809133,0.0822536699844208,0.442165634232132,0.0663951025981652,0.168071900874551,0.0387557883408601,0.0898462784794365,0.451925869537285,0.0698548091220404,0.188936769415387,0.0429601827718416,0.0912619528984738,0.37650449539713,0.0761523558372997,0.172436886206743,873,17.8020763199639,2130,42.4667471999286,2991,61.2570920508186,3420,68.0605475577241,3719,70.0466866541339,4086,82.9364058770754
MIH119_1334-6-39,0.0679785602874514,0.121152508248022,0.358137667438258,0.125676204825657,0.219787293953308,0.0426311291732858,0.0889955113130565,0.343182480425451,0.0702350516861892,0.162021413795448,0.0248042572645419,0.0603161414735951,0.362059812040793,0.039362297867774,0.127657073618482,0.0312908396597027,0.0773797143634719,0.429598651285745,0.0579463366177763,0.156458489703579,0.0305689945194044,0.0801642328198837,0.425018085627433,0.0547456965998101,0.172163587781106,0.0380268944112453,0.0836608123788189,0.348946244384091,0.0683158883359052,0.157677123394403,690,14.0703695999715,1916,38.2001350399358,2880,58.983759647729,3211,63.901291873641,3603,67.8618478125422,4022,81.6373530194805
MIH119_1333-6-38,0.0638596187008538,0.110848962715877,0.361529399887208,0.118197958694778,0.204916479820419,0.0388424289330135,0.0797683709733651,0.357241512419513,0.0618977795586475,0.147461951010414,0.0228364761455701,0.0562356512920827,0.394539574541736,0.0336373867662485,0.120375283237268,0.0255194462428659,0.0626728567840656,0.432664523181634,0.044192851007726,0.12860781870946,0.0266373181591431,0.069094711617071,0.451959240328499,0.0459268714831761,0.153527090091106,0.0317602197519525,0.0718783731143655,0.370737630055024,0.0551459408019761,0.14040199919851,1395,28.4466167999423,2704,53.9108377599094,3431,70.2684997747772,3779,75.2049149767952,4275,80.5188452396941,4117,83.5656346049729
MIH119_1332-6-37,0.0687738532439097,0.11456278467337,0.358897927348903,0.126764288385974,0.209881601300394,0.0398892563608704,0.077652591582748,0.339303164391648,0.065734116703596,0.142454373459334,0.0232282702495683,0.0520408530991653,0.347295480169773,0.0371205611487765,0.109327466449048,0.0303184019382984,0.0643588852229771,0.375520985313901,0.0567409504075174,0.125541545008137,0.0284565096781035,0.0669586786807074,0.418428396540552,0.0505235054321411,0.143139074960377,0.037028100956479,0.0766691280403259,0.356754491572483,0.0653484723609122,0.141975273303449,1202,24.5109916799503,2161,43.0848078399276,3269,66.9506632945924,3788,75.3840216808944,4068,76.6200379965089,4062,82.4492610554773
MIH119_1331-6-36,0.0748388963563814,0.123823854803132,0.347448457103265,0.142020667375494,0.219228724733052,0.0468732524469107,0.089136198812532,0.318713781619836,0.0814459658114012,0.155109553245122,0.0294838958482256,0.0605873754271133,0.3230370971982,0.0521251526649662,0.122221517138571,0.0355613649930304,0.0760223809290101,0.362968025398287,0.0675052888955541,0.143675132916837,0.0285473725092412,0.0619272026775765,0.347968397154049,0.0514995533892282,0.130070051638706,0.0382294774329153,0.073952363444858,0.302298554635119,0.0711064000168572,0.135795528302039,263,5.36305391998912,499,9.94878255998328,806,16.5072605125242,1481,29.4730031967805,2816,53.0388463613985,3335,67.6928325012351
MIH119_1330-6-35,0.0677723593472897,0.115635974718644,0.352519094084834,0.130152929580963,0.20972481882787,0.0427725528461301,0.0843679055184593,0.346735718101877,0.0740146605145902,0.153921737394742,0.0297329543687718,0.0651761815464719,0.385521141352496,0.0497401305314084,0.13455063061589,0.0322063461267532,0.0670221087143377,0.351487200962595,0.0607111975792839,0.12910335747873,0.0368258957683468,0.0823979120853552,0.436700270378532,0.0711318529758443,0.173691340205601,0.0478162430110954,0.0912493654099137,0.350486601024399,0.091376008253329,0.167028854778888,555,11.317471199977,1213,24.1841147199593,2034,41.6572802512086,2538,50.5080905559953,2892,54.470292498993,3698,75.0608979279062
MIH119_1329-6-34,0.0654347596036923,0.112902299779189,0.350339361768845,0.123310218202313,0.203627657012216,0.0376341937162286,0.0757579312411176,0.338665250314932,0.0660296908340748,0.139076560120978,0.0226240083333961,0.051472150376385,0.370279356638272,0.0389178931445946,0.108401055149256,0.0232817848481194,0.0538663754666573,0.357096346388922,0.0430188951945438,0.109913436918502,0.0307893571398344,0.0736282705718982,0.452536344489125,0.0615056856836196,0.160264667504521,0.0379064738757705,0.0811972976779993,0.363923503738259,0.0728509908085435,0.156352088629025,1232,25.122746879949,2521,50.2622862399155,3744,76.6788875420477,4084,81.2746421712706,4195,79.0120598316998,4112,83.4641461004733
MIH119_fill-6-33,0.0654003580586171,0.115254461943683,0.348887701374544,0.123935306854021,0.20926321764857,0.0383284867600519,0.0807858471835957,0.390178497981052,0.0647254267081517,0.152205187956087,0.0224443497907772,0.0544457042859137,0.447802421406788,0.0322539475862868,0.11775878980281,0.0248778159277896,0.0575782750591322,0.384431977231903,0.0408125034476826,0.118991663337988,0.0334832975949292,0.0841752324362317,0.475594591400904,0.0626597370944763,0.181933539960323,0.0348506058913236,0.0769190075962494,0.338670922103612,0.0675092762244829,0.151803127530159,1420,28.9564127999412,3675,73.2700919998768,4080,83.5603261676161,4129,82.1701756917669,4409,83.0427107980845,4080,82.8146196716759
MIH119_fill-6-32,0.0558743995697242,0.103735955030922,0.360669213866272,0.102565294699207,0.192731998343326,0.0243940175721758,0.060539789843429,0.426951127854437,0.033484339160327,0.122073969594714,0.0167402906382146,0.0439878813447613,0.487967828624681,0.0200758283199998,0.0958329099933525,0.023576207132834,0.054683526847177,0.409241242880012,0.0347687225011556,0.109202713372858,0.0277814583487176,0.0773488879952895,0.537360175535036,0.0463442792842426,0.16850846679776,0.0348580987815855,0.0848275462768095,0.412731980090486,0.0588643737269712,0.163226638268679,2865,58.4226215998815,4188,83.4979987198596,4080,83.5603261676161,4232,84.2199524164586,4426,83.3629026972833,4080,82.8146196716759
MIH119_fill-6-31,0.057708836506633,0.10789044019776,0.355483406098785,0.107660889774245,0.198986732485188,0.0256091633575832,0.0640273072480946,0.408050622131102,0.0370964609083809,0.126787552995912,0.0169542062521901,0.0462397602486631,0.478289109506659,0.0207999425696653,0.100607970033905,0.0229301656166453,0.0550618989958926,0.397176086245319,0.0348596790246754,0.111875337995784,0.0268379909970764,0.0807430877873056,0.528508744397006,0.0446781901474336,0.173750225458746,0.0319850924717007,0.081032268705723,0.385335962247907,0.0545209611053852,0.156847903181744,2355,48.0227831999026,4132,82.3815020798615,4057,83.0892753093183,4194,83.4637241102617,4459,83.9844516780809,4080,82.8146196716759
MIH119_1140-6-30,0.0597247172658751,0.10685636608319,0.365558864612937,0.112494759872938,0.200333751716238,0.027038529659106,0.0663385954932217,0.436526036018624,0.0383409931008989,0.134156529626887,0.0206120645088689,0.0537222844513331,0.503572236920439,0.0248879386918519,0.114783280352202,0.0259386664678674,0.0624193139221326,0.436605916384684,0.0404992958411986,0.131773015659751,0.0343433219975535,0.0933708131343024,0.545263460455017,0.0577883015123699,0.194363671929018,0.0408652442879518,0.100159991803287,0.412654430163549,0.0703806980348685,0.190558463274775,2730,55.669723199887,4228,84.2954963198583,4049,82.925431532519,4202,83.622930069461,4390,82.6848492636858,4080,82.8146196716759
MIH119_1139-6-29,0.0558911792922152,0.100769645322256,0.366030122434037,0.104988726932272,0.191134100511104,0.0244166459485255,0.0622017092346345,0.447494179982911,0.0330819681701934,0.127866459144597,0.020796451440444,0.0514237353423104,0.507550682464119,0.0259170995340996,0.112974531441031,0.0232695258780069,0.0551842919023509,0.432817917255819,0.0370923229778753,0.117809070797339,0.0340926497337827,0.0913164214392005,0.544189187984004,0.0580029300504355,0.19221752610394,0.0422598938888456,0.101096696919172,0.396611826677592,0.0865926744978888,0.197749348522341,3160,64.4382143998693,4137,82.4811892798613,4059,83.1302362535181,4191,83.4040218755619,4485,84.4741569356791,4086,82.9364058770754
MIH119_1138-6-28,0.0551054823992473,0.101644606254835,0.364297885906181,0.103626505799004,0.193067978483759,0.0241968079809589,0.0590962919587344,0.431506575320666,0.0325169426265203,0.120701267712368,0.0203359275179254,0.0496063841816595,0.493846282081922,0.0248326440826478,0.106196353822844,0.022504253846141,0.05282124719231,0.451408170936737,0.0327788340673929,0.11010758505602,0.0316973503236883,0.0790361407627072,0.558625779680125,0.0494033389339269,0.167128789063822,0.0386762126191256,0.0933851615670395,0.453415450605613,0.0642588583177212,0.181633119702346,3031,61.8076670398746,4189,83.5179361598596,4083,83.6217675839158,4144,82.4686868652657,4358,82.0821351004881,4141,84.052779426571
MIH119_1137-6-27,0.060789801128446,0.107001988778783,0.352120529593258,0.116846504895625,0.198976401176062,0.031354970185793,0.0708938668328638,0.390066613872182,0.0512753055090872,0.137877208610601,0.0175989428237436,0.046769698325863,0.450404890971005,0.023244669217276,0.101758832575905,0.018579963010558,0.0471662677796262,0.392588115303876,0.0289230791945407,0.102095595331115,0.0260566266779479,0.0723400058761179,0.500876758863739,0.041958198602697,0.158988833803484,0.0305053595489147,0.0780922889379178,0.388729227186982,0.0521920509699573,0.151721921211556,1758,35.8488547199273,4190,83.5378735998596,4083,83.6217675839158,4222,84.0209449674594,4438,83.5889205084824,4128,83.7889093148721
MIH119_1136-6-26,0.0566385971595877,0.102020584196609,0.345057734949227,0.107262354869107,0.190608422958871,0.0258039171337995,0.0639496167236558,0.415264181459128,0.0370775540653019,0.128465260305928,0.0175009073265878,0.0478264107423617,0.476096104659016,0.0211351173061031,0.103150933456446,0.02129342662361,0.0533012187269914,0.408203967362606,0.0312132468948832,0.11046152708942,0.0249080708108498,0.0741552035814113,0.492420189200352,0.04130799308394,0.163482604399492,0.0310262157367,0.0840643445730607,0.401544084739917,0.0521808889147473,0.159721435732163,2363,48.1859179199022,4154,82.8201257598608,4084,83.6422480560157,4117,81.9313667529679,4430,83.438241967683,4120,83.6265277076727
MIH119_1135-6-25,0.0561327298423952,0.103122939272993,0.360496633990189,0.10414851889129,0.196308731510743,0.0258300719351412,0.062873295260736,0.441742835543493,0.0350686462812809,0.128998932875376,0.0214889650228528,0.0523653084482015,0.504252570752212,0.0253663227722111,0.110981722257643,0.0253264251900335,0.0585357257336119,0.4216958276456,0.039677698285674,0.12298145526032,0.0327575031098279,0.0834621724704861,0.498826652623647,0.0551237554225542,0.182953110920288,0.0342259688739149,0.0834607139017288,0.369075245793583,0.0589856302975993,0.158034191093435,2726,55.5881558398872,4228,84.2954963198583,4083,83.6217675839158,4251,84.5980665695571,4419,83.2310589740838,4120,83.6265277076727
MIH119_1134-6-24,0.0542512040891128,0.101417680083603,0.36175127164874,0.100281068264402,0.193849763055966,0.0263518409811173,0.0648138135714891,0.427488325641555,0.0360505367540876,0.130695805521565,0.021409921660681,0.0519143133465594,0.479589733604971,0.0256230469834683,0.109640470104658,0.0239252926438456,0.055784708396368,0.426230465570706,0.0360356069693376,0.117058297705164,0.0336853263247946,0.0838941738846747,0.527716489831073,0.0555830161921798,0.188332207615187,0.0364319820619342,0.0868517645019857,0.394787900272793,0.0609886178371578,0.164877361405496,2704,55.1395353598881,4132,82.3815020798615,4052,82.9868729488187,4183,83.2448159163626,4467,84.1351302188803,4120,83.6265277076727
MIH119_1133-6-23,0.0608729400008804,0.104821619128978,0.346533047994881,0.115603924460822,0.196084446527741,0.0342769171064807,0.0715500554261602,0.374742482975358,0.056264898108222,0.135100450735081,0.0194668618474059,0.0435818075410773,0.375200389253784,0.0277128900959627,0.0908808790939332,0.0221864405424644,0.0498670655510189,0.371820209158983,0.036931369478396,0.104322770807821,0.0281931756331177,0.0683804971427099,0.474312074739123,0.0473204598418506,0.158707701660796,0.0310215707634884,0.0710936214205491,0.364870279617599,0.0517309307263306,0.139647142236781,1320,26.9172287999454,3206,63.9194326398925,4045,82.8435096441194,4143,82.4487861203658,4383,82.5530055404864,4109,83.4032529977736
MIH119_1132-6-22,0.0561132330998349,0.0993330050650501,0.349301067686488,0.105867013920574,0.189264882783681,0.0284675888852259,0.0715956344447991,0.439130481919243,0.0418575441668968,0.14353228515204,0.0194051952877278,0.0522779953615783,0.481853680485544,0.0235473974090483,0.113599258358217,0.0236950201171776,0.0587998038670271,0.410752623171755,0.040058532625918,0.12660560037709,0.0378584395424982,0.100650218822772,0.611133962482774,0.0691571989882114,0.239802640950309,0.0372600376201223,0.0899595117801539,0.373178465919721,0.0656982127347594,0.171402514626485,2813,57.3622459198836,4178,83.29862431986,4059,83.1302362535181,4180,83.1851136816628,4468,84.1539650364803,4091,83.037894381575
MIH119_1131-6-21,0.0556690265001741,0.0994375319168703,0.357489486034114,0.103558669236997,0.188967187954056,0.0258886482402442,0.0655197496199655,0.452202741741101,0.0334450800663415,0.132231089808791,0.021331222413231,0.0518262878573938,0.489740983309115,0.0246910606930945,0.109954216519334,0.0283031421057907,0.0646771638038894,0.429962469111998,0.0438713373219601,0.128573693437266,0.0379098481087938,0.0964911468190494,0.623637268298817,0.0668841798054769,0.22349180701911,0.0409308431727117,0.0916564245054052,0.378655218102281,0.0690757077523246,0.170820345876645,3260,66.4773983998651,4153,82.8001883198608,4080,83.5603261676161,4155,82.6875950591648,4365,82.2139788236876,4114,83.5047415022732
MIH119_1130-6-20,0.0562520522919363,0.102608548758201,0.355403031843918,0.105006634285207,0.194200894882101,0.025419865814132,0.063165530448675,0.435859096431046,0.0345959169776976,0.127828924707236,0.0190265444208932,0.0471581482540761,0.469644090398123,0.0223979677880575,0.101974282620073,0.0253599446855326,0.0587789756575524,0.418092800467994,0.0396749107857321,0.119720173844815,0.0380539193022389,0.100059660244628,0.687856099100027,0.0676915391131448,0.23131634295322,0.0399489321227821,0.0938236450258347,0.409811949231511,0.0660815274007217,0.176428844705297,3017,61.5221812798752,4242,84.5746204798578,4080,83.5603261676161,4210,83.7821360286604,4445,83.7207642316819,4084,82.8958104752756
